sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,2.827525,8.841416,1.271703
Wrist,1,2.690426,8.707987,1.331187
Wrist,2,2.585317,8.584149,1.44189
Wrist,3,2.54869,8.414863,1.472865
Wrist,4,2.769567,8.274011,1.493953
Wrist,5,2.936316,8.007376,1.452491
Wrist,6,2.930848,7.919322,1.565213
Wrist,7,2.840179,8.158478,1.70918
Wrist,8,2.755719,8.361589,1.801461
Wrist,9,2.631034,8.44705,1.809025
Wrist,10,2.627675,8.436547,1.764683
Wrist,11,2.770231,8.701403,1.785947
Wrist,12,2.855818,8.819182,1.73483
Wrist,13,2.865249,8.816859,1.677569
Wrist,14,2.956986,8.793672,1.594872
Wrist,15,3.042663,8.688829,1.409516
Wrist,16,3.218612,8.522684,1.328162
Wrist,17,3.39373,8.459421,1.11593
Wrist,18,3.683875,8.673705,1.284823
Wrist,19,3.897271,9.001967,1.446376
Wrist,20,3.839625,8.903488,1.737078
Wrist,21,3.724492,8.806087,1.851686
Wrist,22,3.534617,8.681417,1.790836
Wrist,23,3.393713,8.623866,1.692229
Wrist,24,3.209581,8.641322,1.602924
Wrist,25,3.699187,8.845041,1.313638
Wrist,26,3.984579,9.003822,1.170432
Wrist,27,4.182927,9.137918,1.251318
Wrist,28,4.406811,9.376303,1.537884
Wrist,29,4.176367,9.357298,1.724929
Wrist,30,3.883809,9.220889,1.895334
Wrist,31,3.607117,8.959684,1.919644
Wrist,32,3.296726,8.821336,1.925871
Wrist,33,3.267895,8.629834,1.787052
Wrist,34,3.370465,8.563191,1.616284
Wrist,35,3.520329,8.710475,1.516021
Wrist,36,3.843227,9.018989,1.402506
Wrist,37,3.952524,9.395362,1.405223
Wrist,38,3.954774,9.52791,1.406909
Wrist,39,3.936506,9.508429,1.413679
Wrist,40,3.860076,9.425778,1.45754
Wrist,41,3.731659,9.159071,1.435833
Wrist,42,3.574952,8.730241,1.425321
Wrist,43,3.450942,8.502408,1.388185
Wrist,44,3.340468,8.3184,1.404299
Wrist,45,3.149493,8.213191,1.476386
Wrist,46,3.202253,8.388755,1.517535
Wrist,47,3.247811,8.653073,1.570948
Wrist,48,3.516441,8.94624,1.59974
Wrist,49,3.894312,9.145292,1.577643
Wrist,50,3.886097,9.150907,1.641739
Wrist,51,3.560035,8.981767,1.773717
Wrist,52,3.236891,8.70728,1.920419
Wrist,53,3.177686,8.451173,1.876423
Wrist,54,3.190592,7.987144,1.79629
Wrist,55,3.083676,7.767387,1.794735
Wrist,56,2.918039,7.655702,1.874735
Wrist,57,2.718004,7.671133,1.961681
Wrist,58,2.651609,7.790621,2.001946
Wrist,59,2.662324,7.967072,2.00046
Wrist,60,2.713529,8.147759,1.844907
Wrist,61,2.737178,8.271411,1.756827
Wrist,62,2.741572,8.549962,1.727143
Wrist,63,2.420442,8.741207,1.827086
Wrist,64,2.353055,8.98247,1.760709
Wrist,65,2.522197,8.999042,1.599936
Wrist,66,2.667725,9.110814,1.511022
Wrist,67,2.908069,9.154372,1.446976
Wrist,68,3.096769,9.022788,1.477949
Wrist,69,2.994699,9.169828,1.683691
Wrist,70,2.659227,9.477896,1.889568
Wrist,71,2.473168,9.732596,2.135858
Wrist,72,2.344258,10.065159,2.336947
Wrist,73,2.228977,10.359511,2.453561
Wrist,74,2.120121,10.753183,2.672862
Wrist,75,2.242218,11.370108,2.90305
Wrist,76,2.199601,11.820276,3.067357
Wrist,77,2.262962,12.070585,3.141985
Wrist,78,2.288111,11.902283,3.120054
Wrist,79,2.137659,11.780322,3.078763
Wrist,80,2.039817,11.790327,3.057372
Wrist,81,2.051744,11.667821,2.984693
Wrist,82,2.056312,11.268199,2.829162
Wrist,83,2.014245,10.868444,2.68472
Wrist,84,1.83398,10.483731,2.621185
Wrist,85,1.600411,9.925479,2.465686
Wrist,86,1.282185,9.428947,2.317918
Wrist,87,0.877805,9.053587,2.251887
Wrist,88,0.427231,9.115033,2.335886
Wrist,89,0.294156,9.310599,2.292301
Wrist,90,0.222808,9.462966,2.135598
Wrist,91,0.240721,9.700073,2.213194
Wrist,92,0.201687,11.501417,3.159385
Wrist,93,0.892895,12.222678,3.062459
Wrist,94,1.728506,12.739737,3.934382
Wrist,95,1.810788,15.316493,4.715869
Wrist,96,1.950795,15.014011,5.087598
Wrist,97,2.207792,13.571868,4.567732
Wrist,98,2.421161,11.955206,4.423165
Wrist,99,2.009,10.535204,4.351642
Wrist,100,1.554151,9.423862,3.946674
Wrist,101,0.856941,8.902484,3.644693
Wrist,102,0.444224,8.753892,3.189398
Wrist,103,0.183166,8.764962,2.758541
Wrist,104,-0.053256,8.726997,2.26517
Wrist,105,-0.189258,8.906181,1.998546
Wrist,106,-0.233463,9.168247,1.741955
Wrist,107,-0.245591,9.666252,1.697893
Wrist,108,-0.109149,10.129725,1.655992
Wrist,109,-0.10642,10.476351,1.806391
Wrist,110,-0.025092,10.595033,2.009054
Wrist,111,0.108812,10.433614,2.21186
Wrist,112,0.230647,10.18324,2.412411
Wrist,113,0.368721,9.873339,2.607624
Wrist,114,0.390514,9.624041,2.807624
Wrist,115,0.454658,9.378069,2.921714
Wrist,116,0.400723,9.301571,3.024237
Wrist,117,0.40387,9.192018,3.045824
Wrist,118,0.416269,9.165745,2.965622
Wrist,119,0.347202,9.229362,2.853998
Wrist,120,0.204478,9.415356,2.711024
Wrist,121,0.138323,9.657239,2.610456
Wrist,122,0.079289,9.807563,2.504234
Wrist,123,0.035423,9.862392,2.361021
Wrist,124,0.019971,9.879564,2.301536
Wrist,125,0.047935,9.908161,2.305216
Wrist,126,0.010108,9.882054,2.339542
Wrist,127,0.076748,9.906836,2.424684
Wrist,128,0.161743,9.892482,2.518588
Wrist,129,0.217016,9.81157,2.579695
Wrist,130,0.255467,9.713157,2.587337
Wrist,131,0.288221,9.636525,2.644509
Wrist,132,0.350137,9.551786,2.671493
Wrist,133,0.330762,9.517681,2.641683
Wrist,134,0.352383,9.533011,2.700949
Wrist,135,0.367549,9.544017,2.652228
Wrist,136,0.398086,9.535342,2.624606
Wrist,137,0.37489,9.540482,2.619215
Wrist,138,0.433511,9.648942,2.564561
