sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,3.377034,5.310165,1.072203
Wrist,1,3.042186,5.132771,0.841834
Wrist,2,2.598564,5.750464,0.724622
Wrist,3,2.349367,6.796129,0.722559
Wrist,4,1.903739,7.890163,0.887168
Wrist,5,1.45107,8.836304,1.160209
Wrist,6,1.307667,9.752663,1.265688
Wrist,7,1.316438,9.935277,1.324802
Wrist,8,1.269004,9.541611,1.243057
Wrist,9,1.092133,8.865561,0.911135
Wrist,10,0.860036,8.175123,0.788352
Wrist,11,0.758498,8.0438,0.717369
Wrist,12,0.697555,8.256336,0.676913
Wrist,13,0.821916,8.616424,0.837714
Wrist,14,1.19783,9.528751,1.119335
Wrist,15,1.314412,10.327902,1.471504
Wrist,16,1.396289,10.804081,1.67041
Wrist,17,1.492031,10.635931,1.717853
Wrist,18,1.374799,10.062066,1.616104
Wrist,19,1.234991,9.212507,1.493925
Wrist,20,1.242147,8.855759,1.495591
Wrist,21,1.170987,8.84395,1.716365
Wrist,22,1.272381,8.775156,1.866413
Wrist,23,1.527364,8.528972,1.798814
Wrist,24,1.492286,8.575928,1.963151
Wrist,25,1.453555,8.818163,2.042237
Wrist,26,1.254064,9.062408,2.144073
Wrist,27,1.124933,9.311116,2.223337
Wrist,28,1.106833,9.450998,2.18133
Wrist,29,1.191408,9.544796,2.189451
Wrist,30,1.234478,9.90292,2.244428
Wrist,31,1.223915,10.052735,2.22829
Wrist,32,1.254701,9.966211,2.117211
Wrist,33,1.398264,9.741897,1.953044
Wrist,34,1.300595,9.529297,1.958368
Wrist,35,1.166539,9.658917,2.067643
Wrist,36,1.02587,9.829683,2.207472
Wrist,37,0.83627,9.976833,2.420071
Wrist,38,0.807053,9.959886,2.550463
Wrist,39,0.849972,9.510417,2.566744
Wrist,40,0.885201,9.124058,2.639806
Wrist,41,1.106879,8.820019,2.557359
Wrist,42,1.285784,8.72169,2.507768
Wrist,43,1.32395,8.68447,2.489134
Wrist,44,1.171862,8.898465,2.605563
Wrist,45,-0.395539,15.606101,7.72455
Wrist,46,2.238607,15.010144,0.223635
Wrist,47,2.060413,13.101894,2.412609
Wrist,48,0.940507,9.711926,1.172629
Wrist,49,2.136224,10.469418,2.253006
Wrist,50,1.23911,8.831632,3.002297
Wrist,51,1.78288,8.581516,2.730079
Wrist,52,2.206174,8.961669,2.928958
Wrist,53,1.735027,9.080279,2.933041
Wrist,54,1.509117,9.527136,2.89897
Wrist,55,1.690103,9.741702,2.659656
Wrist,56,1.786419,9.828335,2.631698
Wrist,57,1.945614,9.839246,2.779753
Wrist,58,2.033043,9.734216,2.862514
Wrist,59,1.971916,9.532556,2.895661
Wrist,60,1.760443,9.232072,2.976555
Wrist,61,1.655355,9.200129,3.187175
Wrist,62,1.532423,9.177292,3.202712
Wrist,63,1.487902,9.260364,3.195435
Wrist,64,1.469002,9.275538,3.181496
Wrist,65,1.470038,9.334664,3.087251
Wrist,66,1.619084,9.513499,3.049414
Wrist,67,1.689235,9.529882,2.975435
Wrist,68,1.557404,9.479895,2.835142
Wrist,69,1.428378,9.495992,3.009226
Wrist,70,1.522155,9.444923,2.870315
Wrist,71,1.44571,9.732975,2.909472
Wrist,72,1.399477,10.244861,2.99834
Wrist,73,1.12617,11.378489,3.518099
Wrist,74,1.045926,11.629006,3.315403
Wrist,75,0.916585,11.645997,3.13648
Wrist,76,1.063146,11.819711,3.083323
Wrist,77,1.219861,12.433757,3.136026
Wrist,78,1.255949,12.976114,3.036665
Wrist,79,1.359595,12.935543,2.837782
Wrist,80,1.522158,12.686629,2.760932
Wrist,81,1.463489,12.528866,2.765366
Wrist,82,1.194207,12.452649,2.86304
Wrist,83,0.998516,12.472028,2.959449
Wrist,84,1.084745,12.139399,2.721431
Wrist,85,1.348068,11.947573,2.737084
Wrist,86,1.644127,11.838717,2.737302
Wrist,87,1.900679,11.830666,2.742092
Wrist,88,2.10479,11.777863,2.65493
Wrist,89,1.990072,11.619336,2.67394
Wrist,90,1.851828,11.402155,2.664499
Wrist,91,1.827561,11.020006,2.387665
Wrist,92,1.766636,10.981862,2.378083
Wrist,93,1.726142,10.832407,2.337511
Wrist,94,1.711502,10.330919,2.149163
Wrist,95,1.983236,10.050194,2.073748
Wrist,96,2.149534,10.162428,2.132282
Wrist,97,1.949228,10.04309,2.052055
Wrist,98,2.006801,9.693024,1.993104
Wrist,99,2.100912,9.528206,2.058182
Wrist,100,2.291571,9.187194,1.909987
Wrist,101,2.32033,8.981625,1.888432
Wrist,102,2.516607,8.463546,1.88342
Wrist,103,2.718775,7.904374,1.829879
Wrist,104,3.036543,7.346103,1.819683
Wrist,105,3.107678,6.989768,1.90468
Wrist,106,3.177531,6.559921,2.004683
Wrist,107,3.312011,6.042141,1.968384
Wrist,108,3.421352,5.459775,1.94885
Wrist,109,3.562967,5.104927,1.985968
