sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,-0.259589,9.762434,2.344319
Wrist,1,-0.29163,9.746724,2.292462
Wrist,2,-0.271414,9.793885,2.27235
Wrist,3,-0.231292,9.805284,2.215913
Wrist,4,-0.190514,9.908203,2.2016
Wrist,5,-0.137961,9.911345,2.178534
Wrist,6,0.019215,9.936447,2.292573
Wrist,7,0.148261,9.986161,2.368164
Wrist,8,0.173715,9.990529,2.530816
Wrist,9,0.138502,10.064392,2.654076
Wrist,10,0.066206,9.969343,2.701883
Wrist,11,-0.380679,9.905791,2.676346
Wrist,12,-0.504437,9.843875,2.660206
Wrist,13,-0.205514,10.108787,2.53878
Wrist,14,0.48036,11.998798,2.936783
Wrist,15,1.443144,14.84075,3.217963
Wrist,16,2.1806,16.407128,3.178573
Wrist,17,2.016988,17.065226,3.188883
Wrist,18,1.926719,16.560073,2.809682
Wrist,19,1.836126,14.813107,2.318596
Wrist,20,1.801718,13.337441,1.99608
Wrist,21,2.00638,12.419613,2.008263
Wrist,22,2.294912,12.225653,2.168773
Wrist,23,2.698138,12.51314,2.550094
Wrist,24,2.92219,12.755192,2.878348
Wrist,25,2.901514,12.875549,3.276209
Wrist,26,2.701332,12.66506,3.466961
Wrist,27,2.418757,11.879629,3.452196
Wrist,28,2.332845,10.427874,3.20309
Wrist,29,2.458128,9.294002,2.83303
Wrist,30,2.591358,8.564656,2.622597
Wrist,31,2.72391,8.39645,2.552435
Wrist,32,2.929534,8.486664,2.583884
Wrist,33,3.139729,8.546058,2.598259
Wrist,34,3.117359,8.295106,2.468458
Wrist,35,2.920809,7.866329,2.320121
Wrist,36,2.672433,7.321658,2.18652
Wrist,37,2.67663,7.142735,2.056283
Wrist,38,2.763419,7.212698,1.984999
Wrist,39,2.847196,7.414687,2.049182
Wrist,40,3.016783,7.536216,1.921602
Wrist,41,3.016944,7.232855,1.785899
Wrist,42,3.107667,6.643765,1.534994
Wrist,43,3.07491,6.554261,1.405553
Wrist,44,2.830511,6.648727,1.560269
Wrist,45,2.444901,6.652056,1.71105
Wrist,46,2.113493,6.872304,1.846274
Wrist,47,1.808131,6.982716,1.935721
Wrist,48,1.764807,7.041773,1.856038
Wrist,49,1.872228,6.990923,1.81457
Wrist,50,2.058959,6.746501,1.528528
Wrist,51,2.375538,6.732502,1.341895
Wrist,52,2.561931,7.417501,1.385862
Wrist,53,2.508853,8.493366,1.504116
