sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,0.249589,10.658244,1.521472
Wrist,1,0.316918,11.118345,1.546694
Wrist,2,0.402184,10.782433,1.202352
Wrist,3,0.374711,9.997457,1.137473
Wrist,4,0.35663,9.637481,1.30315
Wrist,5,0.185752,9.826971,1.601878
Wrist,6,0.101926,10.52701,1.937061
Wrist,7,0.19718,11.301055,1.985763
Wrist,8,0.405237,11.535095,1.946953
Wrist,9,0.706915,11.459199,1.874102
Wrist,10,0.864414,11.190156,1.866013
Wrist,11,0.905724,10.6544,1.75934
Wrist,12,0.989312,10.109698,1.648534
Wrist,13,0.864534,10.166945,1.759843
Wrist,14,0.972946,10.173563,1.94684
Wrist,15,1.101679,10.175973,2.077997
Wrist,16,1.309523,10.120726,2.33062
Wrist,17,1.373176,10.034894,2.62869
Wrist,18,1.222616,10.013548,2.861331
Wrist,19,1.080391,9.749602,2.973311
Wrist,20,0.956128,9.904004,3.088781
Wrist,21,0.848903,10.440667,3.276519
Wrist,22,0.932772,10.558469,3.335109
Wrist,23,1.026608,10.494231,3.49425
Wrist,24,1.255833,9.901573,3.299207
Wrist,25,1.415949,9.620536,3.093414
Wrist,26,1.380128,9.719421,3.184693
Wrist,27,1.308341,10.084738,3.227804
Wrist,28,1.362705,10.211485,3.114605
Wrist,29,1.271791,10.231815,3.110057
Wrist,30,1.292104,10.549677,3.184781
Wrist,31,1.442012,10.511418,3.04952
Wrist,32,1.402783,10.232592,3.000567
Wrist,33,1.329634,9.846279,2.887802
Wrist,34,1.258646,9.716022,2.919853
Wrist,35,1.244782,9.801042,3.1345
Wrist,36,1.325838,9.700471,3.152695
Wrist,37,1.360075,9.381694,3.035201
Wrist,38,1.351187,9.432624,3.02377
Wrist,39,1.420846,9.613512,3.069541
Wrist,40,1.337963,9.750773,3.076555
Wrist,41,1.257849,9.842322,3.12762
Wrist,42,1.23906,9.620361,3.029202
Wrist,43,1.164289,9.490939,3.05684
Wrist,44,1.104693,9.355821,3.137023
Wrist,45,1.220629,9.456827,3.166405
Wrist,46,1.22921,9.551564,3.196427
Wrist,47,1.348842,9.361548,2.959389
Wrist,48,1.394317,9.316016,2.929073
Wrist,49,1.394202,9.609535,2.915588
Wrist,50,1.379191,9.707438,2.859229
Wrist,51,1.220792,9.620392,2.85856
Wrist,52,1.20893,9.645875,2.921836
Wrist,53,1.27106,9.890411,2.962807
Wrist,54,1.271269,10.085394,2.965771
Wrist,55,1.259842,10.156803,2.983044
Wrist,56,1.17456,10.242189,3.098796
Wrist,57,1.068487,10.33734,3.108677
Wrist,58,1.136396,10.316883,3.079074
Wrist,59,1.151583,10.512221,3.258023
Wrist,60,1.128575,10.451361,3.182556
Wrist,61,1.042089,10.573817,3.144824
Wrist,62,1.132543,10.896947,3.114949
Wrist,63,1.21594,11.088824,3.074973
Wrist,64,1.106474,11.187174,3.038802
Wrist,65,1.151601,11.191548,2.905733
Wrist,66,1.178568,11.033341,2.773792
Wrist,67,1.246568,11.033334,2.684104
Wrist,68,1.283364,11.134752,2.680887
Wrist,69,1.516275,11.075094,2.652285
Wrist,70,1.530995,11.167003,2.751241
Wrist,71,1.644971,11.00376,2.815565
Wrist,72,1.532193,10.743561,2.740228
Wrist,73,1.539207,10.576083,2.656662
Wrist,74,1.450843,10.601151,2.68442
Wrist,75,1.450695,10.513633,2.598333
Wrist,76,1.830797,10.395727,2.438275
Wrist,77,1.867127,10.59215,2.37364
Wrist,78,1.832807,10.492061,2.249014
Wrist,79,1.977934,10.530768,2.252705
Wrist,80,1.972976,10.468272,2.121836
Wrist,81,1.83523,10.374489,2.22246
Wrist,82,1.983975,10.409508,2.287198
Wrist,83,2.06495,10.57589,2.405088
Wrist,84,2.177561,10.669304,2.527484
Wrist,85,2.277825,10.543878,2.559881
Wrist,86,2.426699,10.301881,2.613624
Wrist,87,2.520429,10.401146,2.738392
Wrist,88,2.510836,10.061629,2.732941
Wrist,89,2.610268,10.018521,2.861543
Wrist,90,2.783045,9.837228,2.859247
Wrist,91,2.942394,9.393593,2.785403
Wrist,92,3.086361,8.96809,2.70625
Wrist,93,3.213233,8.471817,2.603608
Wrist,94,3.401468,8.146277,2.44727
Wrist,95,3.576503,7.979044,2.487137
Wrist,96,3.630944,7.802092,2.460458
Wrist,97,3.506717,7.607632,2.457416
Wrist,98,3.444494,7.435806,2.439551
Wrist,99,3.363901,7.433029,2.429611
Wrist,100,3.418001,7.345311,2.361472
Wrist,101,3.336323,7.41808,2.316901
Wrist,102,3.406028,7.265934,2.141458
Wrist,103,3.525181,7.141321,2.004365
Wrist,104,3.510827,7.074495,1.914823
Wrist,105,3.413677,6.769945,1.70354
Wrist,106,3.334037,6.379747,1.531622
Wrist,107,3.40627,6.323097,1.466903
Wrist,108,3.349707,6.226785,1.384106
Wrist,109,3.2787,5.982883,1.126464
Wrist,110,3.201038,6.161991,1.118709
Wrist,111,3.208416,6.404944,0.993795
Wrist,112,3.302459,6.392081,0.832175
Wrist,113,3.145617,6.50276,0.816749
Wrist,114,3.031109,6.746359,0.900675
Wrist,115,2.917533,6.96948,0.992072
Wrist,116,2.83638,7.216358,1.040387
Wrist,117,2.768287,7.572184,1.144822
Wrist,118,2.920136,7.927962,1.214263
Wrist,119,2.952677,8.158391,1.321786
Wrist,120,2.991618,8.510051,1.455793
Wrist,121,3.023676,8.781421,1.596387
Wrist,122,3.019674,8.948583,1.706496
Wrist,123,3.011663,8.851286,1.768865
Wrist,124,2.918688,8.813773,1.842289
Wrist,125,2.90599,8.881843,1.910305
Wrist,126,2.836232,8.963767,1.842527
Wrist,127,2.740384,9.010222,1.843477
Wrist,128,2.585537,9.038715,1.776434
Wrist,129,2.492843,8.921432,1.707447
Wrist,130,2.348407,9.1623,1.752985
Wrist,131,2.177327,9.438781,1.702572
Wrist,132,2.057942,9.408549,1.674726
Wrist,133,1.793284,9.502203,1.802206
Wrist,134,1.978528,9.631107,1.807138
Wrist,135,2.090554,9.818427,2.018818
Wrist,136,2.122531,9.73254,2.105557
Wrist,137,2.309908,9.409183,2.236124
Wrist,138,2.303979,9.011222,2.268235
Wrist,139,2.303264,8.397999,2.235475
Wrist,140,2.448411,7.662401,1.913138
Wrist,141,2.613496,7.274214,1.667391
Wrist,142,2.596122,7.067614,1.45942
Wrist,143,2.440674,7.266417,1.396331
Wrist,144,2.654033,7.761884,1.334115
Wrist,145,2.738297,7.932764,1.134998
Wrist,146,2.746818,8.087563,1.036127
Wrist,147,3.183878,7.995732,0.738187
Wrist,148,3.425852,7.797849,0.493281
Wrist,149,3.369818,7.603739,0.315321
Wrist,150,3.383219,7.218346,0.220647
Wrist,151,3.349858,7.152652,0.057106
Wrist,152,3.37596,7.239265,0.188546
Wrist,153,3.354957,7.517912,0.337407
Wrist,154,3.658323,7.794941,0.447826
Wrist,155,3.615971,8.085667,0.676367
Wrist,156,3.271191,8.298224,0.788738
Wrist,157,2.992811,8.497496,0.875562
Wrist,158,2.613094,8.708086,1.13114
Wrist,159,2.534218,8.627357,1.12218
Wrist,160,2.741565,8.420115,0.961747
Wrist,161,3.037114,8.492659,0.869438
Wrist,162,3.449862,8.86819,0.911681
Wrist,163,3.778487,9.195526,1.011995
Wrist,164,4.111683,9.579527,1.256317
Wrist,165,3.740174,10.116376,1.833607
Wrist,166,3.290516,10.392775,2.151716
Wrist,167,2.995753,10.421859,2.27905
Wrist,168,2.704934,10.399065,2.391094
Wrist,169,2.327618,10.694774,2.594825
Wrist,170,2.204209,10.87933,2.589263
Wrist,171,2.106215,10.747489,2.475
Wrist,172,1.896586,10.547015,2.275808
Wrist,173,1.783366,10.410609,2.081502
Wrist,174,1.742872,10.261481,1.868779
Wrist,175,1.688398,10.038413,1.607408
Wrist,176,1.662069,10.021804,1.383245
Wrist,177,1.704781,10.297802,1.377672
Wrist,178,1.724646,10.544935,1.317286
Wrist,179,1.73603,10.762362,1.269377
Wrist,180,1.778949,10.914676,1.318442
Wrist,181,1.835817,10.990709,1.479148
Wrist,182,1.835153,10.847453,1.47035
Wrist,183,1.924724,10.648739,1.464348
Wrist,184,2.012405,10.339247,1.534068
Wrist,185,1.947717,10.075521,1.555198
Wrist,186,1.752762,9.998483,1.750274
Wrist,187,1.522599,10.122529,1.951264
Wrist,188,1.347499,10.419358,2.099342
Wrist,189,1.243939,10.399887,2.185215
Wrist,190,1.211235,10.360269,2.255879
Wrist,191,1.085917,10.497606,2.282661
Wrist,192,1.124327,10.573103,2.320293
Wrist,193,1.011335,10.667081,2.404181
Wrist,194,0.77693,10.882267,2.435884
Wrist,195,0.495976,11.2423,2.605201
Wrist,196,0.414339,11.596279,2.723258
Wrist,197,0.503351,11.492353,2.699039
Wrist,198,0.455033,11.318954,2.639058
Wrist,199,0.357516,11.184779,2.609837
Wrist,200,0.36467,11.070735,2.531049
Wrist,201,0.358428,11.494625,2.637887
Wrist,202,0.004038,11.760386,2.613552
Wrist,203,0.228006,12.131466,2.720869
Wrist,204,0.455476,12.186023,2.63002
Wrist,205,0.690656,12.853778,2.832486
Wrist,206,0.916998,12.922388,2.869537
Wrist,207,0.983407,12.34796,2.641215
Wrist,208,1.04465,11.668619,2.495642
Wrist,209,0.861736,10.691377,2.376123
Wrist,210,0.655051,9.88466,2.339909
Wrist,211,0.280318,9.513298,2.33389
Wrist,212,-0.032011,9.351665,2.346855
Wrist,213,-0.333692,9.387067,2.381384
Wrist,214,-0.436146,9.334287,2.315709
Wrist,215,-0.326206,9.328054,2.255044
Wrist,216,-0.27404,9.370186,2.247874
Wrist,217,-0.323788,9.512517,2.266234
Wrist,218,-0.351175,9.609625,2.225041
Wrist,219,-0.441109,9.733071,2.270312
Wrist,220,-0.465272,9.769371,2.304259
Wrist,221,-0.43939,9.797357,2.239662
Wrist,222,-0.39839,9.808175,2.18385
Wrist,223,-0.356572,9.768268,2.096635
Wrist,224,-0.282986,9.735124,2.037009
Wrist,225,-0.222195,9.760435,1.977418
Wrist,226,-0.146551,9.76861,1.926569
Wrist,227,-0.152286,9.829121,1.978548
Wrist,228,-0.226688,9.89438,2.022677
Wrist,229,-0.253161,9.847585,2.041682
Wrist,230,-0.26291,9.82451,2.080454
Wrist,231,-0.298992,9.91781,2.121407
Wrist,232,-0.325097,9.870018,2.144642
Wrist,233,-0.318974,9.828842,2.196194
Wrist,234,-0.307737,9.819362,2.234976
Wrist,235,-0.295936,9.809811,2.273905
Wrist,236,-0.245666,9.829511,2.304706
Wrist,237,-0.249599,9.7456,2.292321
Wrist,238,-0.239802,9.69542,2.318916
Wrist,239,-0.229749,9.737449,2.384516
Forearm,0,-1.595767,4.855794,7.19244
Forearm,1,-1.987621,4.66176,7.4177
Forearm,2,-2.029479,4.321347,7.700432
Forearm,3,-1.7184,3.932293,7.792545
Forearm,4,-1.613114,3.568144,7.730209
Forearm,5,-1.737602,3.304213,7.694929
Forearm,6,-1.909961,3.294618,7.727786
Forearm,7,-2.13499,3.310063,7.933512
Forearm,8,-2.253616,3.434232,8.152622
Forearm,9,-2.299876,3.503113,8.327805
Forearm,10,-2.206955,3.399094,8.379604
Forearm,11,-2.106633,3.253814,8.441489
Forearm,12,-1.928848,3.353929,8.447972
Forearm,13,-1.818888,3.417659,8.494106
Forearm,14,-1.801048,3.470588,8.599954
Forearm,15,-1.783953,3.44219,8.673321
Forearm,16,-1.711445,3.451195,8.811893
Forearm,17,-1.688154,3.396505,8.892696
Forearm,18,-1.472397,3.270829,8.853527
Forearm,19,-1.400951,3.171067,8.817422
Forearm,20,-1.230612,3.205139,8.800356
Forearm,21,-1.183419,3.296164,8.802736
Forearm,22,-1.24057,3.472383,8.718079
Forearm,23,-1.39178,3.638201,8.713464
Forearm,24,-1.483142,3.584979,8.872904
Forearm,25,-1.423605,3.457537,9.042156
