sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,4.104679,8.624638,1.611668
Wrist,1,4.068638,8.808131,1.588489
Wrist,2,4.095078,9.03299,1.606453
Wrist,3,4.07402,9.181559,1.533658
Wrist,4,3.907235,9.308217,1.489551
Wrist,5,3.779646,9.291472,1.387617
Wrist,6,3.732043,9.310485,1.298308
Wrist,7,3.655518,9.449961,1.27152
Wrist,8,3.612265,9.541382,1.227276
Wrist,9,3.494381,9.668456,1.218521
Wrist,10,3.412662,9.60338,1.17875
Wrist,11,3.272487,9.562439,1.203678
Wrist,12,3.154667,9.557736,1.233348
Wrist,13,2.953651,9.393421,1.225924
Wrist,14,2.900679,9.256699,1.130643
Wrist,15,2.95167,9.1236,1.084561
Wrist,16,3.143867,9.000777,0.988904
Wrist,17,3.248151,8.992891,1.006437
Wrist,18,3.384665,9.036151,1.134598
Wrist,19,3.532753,8.956041,1.300219
Wrist,20,3.612974,8.721928,1.43048
Wrist,21,3.594508,8.518233,1.750527
Wrist,22,3.618119,8.230979,1.876456
Wrist,23,3.667012,7.892126,1.906612
Wrist,24,3.619349,7.599912,1.85168
Wrist,25,3.63977,7.72313,1.930573
Wrist,26,3.694754,8.062677,1.940703
Wrist,27,3.564733,8.315846,1.894999
Wrist,28,3.613369,8.280855,1.711313
Wrist,29,3.734201,8.44592,1.545753
Wrist,30,3.56865,8.57994,1.44204
Wrist,31,3.452322,8.690322,1.309451
Wrist,32,3.555197,8.62046,1.158114
Wrist,33,3.636865,8.400257,1.009835
Wrist,34,3.758047,8.109921,0.862679
Wrist,35,3.849695,7.804057,0.703423
Wrist,36,3.765003,7.719376,0.555972
Wrist,37,3.803155,7.756889,0.44698
Wrist,38,3.715902,7.931912,0.431978
Wrist,39,3.530788,8.109049,0.43506
Wrist,40,3.472511,8.223496,0.379223
Wrist,41,3.409575,8.024547,0.267695
Wrist,42,3.280939,7.764721,0.150406
Wrist,43,3.128703,7.665142,-0.02262
Wrist,44,3.189124,7.403652,-0.218728
Wrist,45,3.312469,7.260904,-0.329307
Wrist,46,3.307475,7.136405,-0.420513
Wrist,47,3.937547,7.230521,-0.613055
Wrist,48,4.305991,7.808435,-0.559036
Wrist,49,4.488292,8.099805,-0.361192
Wrist,50,4.66733,8.236878,-0.227264
Wrist,51,4.314013,8.168586,-0.035636
Wrist,52,3.826379,8.078954,0.15658
Wrist,53,3.422145,8.119961,0.361766
Wrist,54,3.454559,8.321719,0.548216
Wrist,55,4.226086,8.899056,0.918409
Wrist,56,4.830333,9.268637,1.114296
Wrist,57,5.002338,9.392561,1.323282
Wrist,58,4.975998,9.83102,1.575938
Wrist,59,4.728957,9.66465,1.802503
Wrist,60,4.380068,9.208594,1.741029
Wrist,61,4.277943,8.552106,1.683083
Wrist,62,4.105446,8.053288,1.510191
Wrist,63,4.07105,7.488525,1.189348
Wrist,64,4.003074,6.911077,0.930101
Wrist,65,3.842796,6.852219,0.687284
Wrist,66,3.688235,7.020003,0.611722
Wrist,67,3.373839,7.632334,0.519491
Wrist,68,3.680753,8.350974,0.294226
Wrist,69,3.912125,8.90086,0.039371
Wrist,70,4.108109,9.368506,-0.091287
Wrist,71,4.439942,9.544386,-0.223038
Wrist,72,4.818955,9.50361,-0.136337
Wrist,73,5.013948,9.563385,0.133083
Wrist,74,4.824572,9.503713,0.548076
Wrist,75,4.127182,9.43256,0.999546
Wrist,76,3.442339,9.435135,1.500728
Wrist,77,2.934504,9.320477,1.770492
Wrist,78,2.479597,9.36314,2.116931
Wrist,79,2.662444,9.375149,2.126337
Wrist,80,2.930051,9.585557,2.207353
Wrist,81,3.001896,10.154842,2.310035
Wrist,82,3.219221,10.734843,2.321204
Wrist,83,3.174903,10.887725,2.354534
Wrist,84,3.05653,10.85879,2.334841
Wrist,85,2.921389,10.838719,2.256137
Wrist,86,2.581033,10.983605,2.416517
Wrist,87,2.282177,11.186332,2.425107
Wrist,88,2.337587,11.50362,2.406262
Wrist,89,2.298259,11.737608,2.521077
Wrist,90,2.230478,11.805085,2.394314
Wrist,91,2.162038,11.696371,2.305207
Wrist,92,2.009648,11.625178,2.26144
Wrist,93,1.792447,11.688285,2.347547
Wrist,94,1.607022,11.726975,2.353683
Wrist,95,1.425272,11.786131,2.398305
Wrist,96,1.3763,11.59834,2.337071
Wrist,97,1.292058,11.060442,2.15353
Wrist,98,1.221058,10.575292,1.995739
Wrist,99,1.288194,10.368538,1.897325
Wrist,100,2.28579,11.276764,2.163467
Wrist,101,1.3319,11.892831,2.651413
Wrist,102,1.896851,12.511409,2.589411
Wrist,103,1.59975,13.319289,3.216684
Wrist,104,1.663354,12.879234,2.798872
Wrist,105,1.753091,12.048075,2.796366
Wrist,106,1.718692,11.166034,2.7335
Wrist,107,1.547466,10.319361,2.700988
Wrist,108,1.147958,9.593504,2.674272
Wrist,109,0.816047,8.973476,2.593897
Wrist,110,0.594722,8.667844,2.481349
Wrist,111,0.452952,8.407277,2.326473
Wrist,112,0.352357,8.449892,2.224541
Wrist,113,0.214659,8.730668,2.170823
Wrist,114,-0.014787,9.117809,2.192148
Wrist,115,-0.039429,9.582551,2.316019
Wrist,116,-0.015993,10.041463,2.316421
Wrist,117,0.118245,10.327599,2.414524
Wrist,118,0.237399,10.374946,2.486695
Wrist,119,0.377456,10.342542,2.51918
Wrist,120,0.437582,10.234728,2.655432
Wrist,121,0.522209,10.02838,2.703003
Wrist,122,0.586809,9.808504,2.750811
Wrist,123,0.580026,9.556588,2.770975
Wrist,124,0.545002,9.26133,2.799619
Wrist,125,0.499042,9.250386,2.858649
Wrist,126,0.52036,9.30474,2.866924
Wrist,127,0.515196,9.386738,2.829105
Wrist,128,0.500139,9.518841,2.76664
Wrist,129,0.443012,9.573327,2.676535
Wrist,130,0.332556,9.689474,2.711506
Wrist,131,0.397302,9.796715,2.667375
Wrist,132,0.468421,9.813266,2.637167
Wrist,133,0.446879,9.740909,2.580605
Wrist,134,0.451769,9.683206,2.577727
Wrist,135,0.388498,9.632795,2.563449
Wrist,136,0.320955,9.723334,2.567656
Wrist,137,0.336858,9.839352,2.625689
Wrist,138,0.420134,9.855753,2.655969
Wrist,139,0.428294,9.756055,2.646047
Wrist,140,0.37163,9.654,2.602146
Wrist,141,0.324577,9.594594,2.622157
Wrist,142,0.32636,9.635446,2.632713
Wrist,143,0.418894,9.622034,2.599977
Wrist,144,0.420612,9.611881,2.57998
Wrist,145,0.458498,9.638965,2.576439
Wrist,146,0.412512,9.670797,2.639855
Wrist,147,0.402127,9.668302,2.589719
Wrist,148,0.351065,9.739524,2.609034
Wrist,149,0.325343,9.785215,2.668944
Wrist,150,0.418077,9.822663,2.667986
Wrist,151,0.446074,9.787244,2.687653
Wrist,152,0.459516,9.769989,2.695925
Wrist,153,0.477105,9.684097,2.812545
Wrist,154,0.601755,9.662076,2.938588
Wrist,155,0.59367,10.137237,3.088276
Wrist,156,0.563866,10.755884,3.320123
Wrist,157,0.708467,11.633326,3.449313
Wrist,158,1.139974,12.479672,3.299078
Wrist,159,1.614588,12.665189,3.312367
Wrist,160,2.075052,12.780552,3.104288
Wrist,161,2.397356,12.70386,2.8036
Wrist,162,2.179705,14.814541,3.048524
Wrist,163,2.504636,16.856107,3.624662
Wrist,164,2.857704,17.345363,3.788517
Wrist,165,3.097787,17.31869,3.693286
Wrist,166,3.360902,16.427824,3.442454
Wrist,167,3.332784,15.478239,3.149664
Wrist,168,3.288321,14.50659,2.908496
Wrist,169,3.268668,13.376781,2.736983
Wrist,170,3.255529,12.450131,2.740497
Wrist,171,3.127844,12.034434,2.763958
Wrist,172,3.186629,11.327213,2.756095
Wrist,173,3.251638,10.566884,2.764536
Wrist,174,3.345775,9.886141,2.828488
Wrist,175,3.38494,9.270117,2.89314
Wrist,176,3.392032,8.521505,2.959954
Wrist,177,3.433184,7.731298,3.061696
Wrist,178,3.44169,7.172685,3.038241
Wrist,179,3.303017,6.640618,2.972983
Wrist,180,3.30633,6.11466,2.826405
Wrist,181,3.351714,5.517528,2.631541
Wrist,182,3.479356,4.915987,2.430941
Wrist,183,3.449237,4.489664,2.459837
Wrist,184,3.284178,4.102255,2.381258
Wrist,185,3.175468,3.872026,2.492202
Wrist,186,3.136587,4.140989,2.522015
Wrist,187,3.016722,4.327296,2.410034
Wrist,188,3.138983,4.23615,2.185902
Wrist,189,3.177283,3.954783,2.00078
Wrist,190,3.162298,3.537534,1.770034
Wrist,191,3.166641,3.083339,1.602502
Wrist,192,2.794175,3.24901,1.658584
Wrist,193,2.293802,4.15437,1.727429
Wrist,194,2.056207,5.263487,1.73201
Wrist,195,2.093852,6.458324,1.622531
Wrist,196,2.003424,7.17354,1.534761
Wrist,197,1.9812,7.2464,1.151464
Wrist,198,1.875818,7.139672,0.886545
Wrist,199,1.302696,7.053226,0.848292
Wrist,200,0.588397,7.085489,1.039825
Wrist,201,-0.237266,8.111956,1.603146
Wrist,202,-0.899839,9.722561,2.318345
Wrist,203,-1.019667,10.885331,2.650658
Wrist,204,-0.729786,11.082917,2.546272
Wrist,205,-0.542747,11.138143,2.45811
Wrist,206,-0.582759,11.071652,2.504177
Wrist,207,-0.536304,10.792992,2.494266
Wrist,208,-0.546915,10.407861,2.540447
Wrist,209,-0.629564,10.23405,2.738814
Wrist,210,-0.331832,10.09187,2.75742
Wrist,211,-0.265646,10.125234,2.920602
Wrist,212,-0.361951,10.358255,3.096491
Wrist,213,-0.029337,10.300302,3.107906
Wrist,214,0.171331,10.058469,3.309835
Wrist,215,0.148064,9.903145,3.617127
Wrist,216,0.373741,9.322809,3.695583
Wrist,217,0.461415,8.969188,3.726768
