sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,1.061449,11.476243,0.864325
Wrist,1,0.974097,11.491287,0.662931
Wrist,2,1.023768,11.493652,0.589013
Wrist,3,0.954077,11.584624,0.658236
Wrist,4,0.744271,11.857346,0.930176
Wrist,5,0.821911,12.057616,1.156375
Wrist,6,1.216788,11.947671,1.214468
Wrist,7,1.913981,11.52807,1.219531
Wrist,8,2.80893,11.037751,1.08814
Wrist,9,3.421562,10.518627,0.896045
Wrist,10,3.517518,9.9159,1.0344
Wrist,11,3.602211,9.241602,1.055394
Wrist,12,3.628849,8.669257,1.129681
Wrist,13,3.645535,8.057235,0.945257
Wrist,14,3.71579,7.336472,0.824358
Wrist,15,3.9835,6.746026,0.546247
Wrist,16,4.671151,6.418446,0.107882
Wrist,17,5.256087,6.692519,-0.268917
Wrist,18,5.605761,7.373079,-0.377236
Wrist,19,5.410064,7.698395,-0.387633
Wrist,20,4.970492,7.749924,-0.510778
Wrist,21,4.623156,7.42879,-0.596508
Wrist,22,4.415481,7.140612,-0.798306
Wrist,23,4.35225,7.241757,-0.948916
Wrist,24,4.222214,7.16373,-0.997439
Wrist,25,4.227036,7.089661,-0.888041
Wrist,26,4.085136,6.853307,-0.748897
Wrist,27,3.869373,6.340724,-0.666794
Wrist,28,3.657965,5.615893,-0.704935
Wrist,29,3.633996,5.202836,-0.654269
Wrist,30,3.452119,5.399838,-0.510378
Wrist,31,2.966734,5.581403,-0.45944
Wrist,32,2.511128,6.077976,-0.380503
Wrist,33,2.101045,6.75861,-0.060434
Wrist,34,1.733077,7.601219,0.112952
Wrist,35,1.649915,8.064362,0.184085
Wrist,36,1.777918,8.230684,0.157346
Wrist,37,1.54218,8.571315,0.413241
Wrist,38,1.13922,8.552001,0.620043
Wrist,39,0.808551,8.73998,0.973218
Wrist,40,0.767889,9.107065,1.344387
Wrist,41,0.683853,9.18591,1.535854
Wrist,42,0.500606,8.598734,1.465236
Wrist,43,0.06233,7.845104,1.364569
Wrist,44,-0.245639,7.298026,1.458117
Wrist,45,-0.314773,7.50043,1.716753
Wrist,46,-0.412313,7.951143,1.900799
Wrist,47,-0.427954,8.416598,2.041182
Wrist,48,-0.424336,9.056939,2.063009
Wrist,49,-0.362026,10.125208,2.162202
Wrist,50,-0.421147,10.519099,2.185892
Wrist,51,-0.565298,10.346852,1.982593
Wrist,52,-0.489057,10.454341,1.956486
Wrist,53,-0.413843,10.684246,1.962618
Wrist,54,-0.175327,10.732951,1.998819
Wrist,55,0.018288,10.729575,2.078
Wrist,56,0.133271,10.514637,2.236658
Wrist,57,0.072555,10.682386,2.477689
Wrist,58,0.078958,10.544983,2.68114
Wrist,59,0.242684,9.995012,2.647341
Wrist,60,0.13071,9.579745,2.794209
Wrist,61,0.012794,9.63019,3.000902
Wrist,62,0.335744,9.113357,2.890065
Wrist,63,0.527811,8.794934,2.769108
Wrist,64,0.882829,8.725628,2.628864
Wrist,65,0.924033,9.160075,2.704254
Wrist,66,1.170457,9.29454,2.614475
Wrist,67,1.401285,9.370429,2.475798
Wrist,68,1.391389,9.459025,2.276061
Wrist,69,1.566333,11.094505,3.187955
Wrist,70,0.685292,16.760042,4.419358
Wrist,71,2.009239,14.151653,0.268872
Wrist,72,2.846407,13.89644,-0.283734
Wrist,73,1.977319,10.861606,0.216413
Wrist,74,1.977172,10.1852,1.075021
Wrist,75,1.820281,9.242306,1.003909
Wrist,76,1.852812,9.610413,1.392281
Wrist,77,1.770018,9.38942,1.573496
Wrist,78,1.591198,9.051674,1.659954
Wrist,79,1.390322,9.331116,1.907979
Wrist,80,0.957795,9.447043,1.994131
Wrist,81,1.174644,9.79094,1.584145
Wrist,82,1.354261,10.197017,1.333771
Wrist,83,1.473529,10.355987,1.397551
Wrist,84,1.703493,9.97432,1.661967
Wrist,85,1.617244,9.472686,1.971536
Wrist,86,1.549829,9.332251,2.112222
