sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,1.273432,9.17716,3.98774
Wrist,1,1.373766,8.673366,4.185382
Wrist,2,1.091506,8.819752,4.193876
Wrist,3,1.256287,9.091673,4.071995
Wrist,4,1.11676,9.561416,4.058004
Wrist,5,0.960076,10.191097,4.183745
Wrist,6,0.874773,10.549021,4.224293
Wrist,7,0.941753,10.705511,4.129789
Wrist,8,0.993891,10.68795,4.108379
Wrist,9,1.022307,10.443599,4.039905
Wrist,10,1.076297,10.08636,3.921728
Wrist,11,1.239661,10.035883,3.969188
Wrist,12,1.456965,10.042781,4.027215
Wrist,13,1.417596,9.963074,4.057161
Wrist,14,1.413601,9.922797,4.050526
Wrist,15,1.452859,10.16369,4.109275
Wrist,16,1.447907,10.141795,4.164605
Wrist,17,1.395316,10.051305,4.128282
Wrist,18,1.542359,10.067667,4.073862
Wrist,19,1.666585,10.149516,4.000489
Wrist,20,1.71724,10.229466,3.948673
Wrist,21,1.873618,10.172485,3.830237
Wrist,22,1.901223,9.958391,3.618092
Wrist,23,1.861751,9.925962,3.487235
Wrist,24,1.902889,9.973849,3.434665
Wrist,25,1.895928,10.069993,3.315215
Wrist,26,1.970118,10.331355,3.303155
Wrist,27,2.106482,10.505249,3.285184
Wrist,28,2.208674,10.631114,3.258385
Wrist,29,2.290204,10.438461,3.191164
Wrist,30,2.410342,10.200818,3.113204
Wrist,31,2.458609,10.112426,3.098539
Wrist,32,2.552301,10.214096,3.13185
Wrist,33,2.579474,10.311975,3.241862
Wrist,34,2.553414,10.252261,3.119352
Wrist,35,2.502181,10.169461,3.159927
Wrist,36,2.414163,10.038148,2.965704
Wrist,37,2.466046,9.872419,2.97857
Wrist,38,2.688011,9.743987,2.821062
Wrist,39,2.768219,9.641495,2.840968
Wrist,40,2.727839,9.500555,2.8538
Wrist,41,2.683756,9.471065,2.888039
Wrist,42,2.583415,9.336459,2.882252
Wrist,43,2.515157,9.309276,2.95003
Wrist,44,2.5922,9.023582,2.881556
Wrist,45,2.715971,8.764808,2.675796
Wrist,46,2.720338,8.631164,2.569622
Wrist,47,2.824123,8.510589,2.500272
Wrist,48,2.75755,8.592008,2.463063
Wrist,49,2.808744,8.626893,2.327454
Wrist,50,2.712678,8.661782,2.235477
Wrist,51,2.693547,8.650884,2.103752
Wrist,52,2.799649,8.422204,2.027639
Wrist,53,2.771385,8.15589,2.030909
Wrist,54,2.87891,7.945644,2.029034
Wrist,55,2.853788,7.568638,1.985758
Wrist,56,2.796868,7.605878,2.051968
Wrist,57,2.854452,7.593104,2.011143
Wrist,58,2.986476,7.697281,1.948334
Wrist,59,2.908906,7.872332,1.913552
Wrist,60,2.747835,8.151467,1.935305
Wrist,61,2.782304,8.340065,1.858958
Wrist,62,2.945294,8.483144,1.913064
Wrist,63,3.045878,8.447725,2.034913
Wrist,64,3.197716,8.289016,2.064428
Wrist,65,3.316682,8.059105,2.148841
Wrist,66,3.380617,7.733235,2.295371
Wrist,67,3.404475,7.587531,2.365145
Wrist,68,3.473758,7.562805,2.36262
Wrist,69,3.550448,7.434267,2.332579
Wrist,70,3.6022,7.613103,2.386542
Wrist,71,3.703841,7.94987,2.405701
Wrist,72,3.810037,8.301803,2.469343
Wrist,73,3.899121,8.475441,2.465151
Wrist,74,3.934563,8.582612,2.547677
Wrist,75,4.062408,8.365539,2.366476
Wrist,76,4.139858,7.999789,2.242641
Wrist,77,4.059393,7.847253,2.227216
Wrist,78,4.192923,7.947992,2.334196
Wrist,79,4.143503,8.033887,2.389474
Wrist,80,4.055652,8.120619,2.369534
Wrist,81,4.040324,8.284426,2.391159
Wrist,82,4.109437,8.498708,2.359718
Wrist,83,4.114274,8.395378,2.334066
Wrist,84,4.058441,8.515376,2.402154
Wrist,85,3.8669,8.487149,2.301931
Wrist,86,3.790165,8.496259,2.173981
Wrist,87,3.754851,8.565665,2.044599
Wrist,88,3.719433,8.773106,2.022585
Wrist,89,3.875617,9.183365,1.961001
Wrist,90,3.925413,9.31556,1.978166
Wrist,91,3.740416,9.463638,2.101173
Wrist,92,3.547514,9.449692,2.049209
Wrist,93,3.460072,9.357012,2.116641
Wrist,94,3.481331,9.269893,2.067631
Wrist,95,3.446165,9.103602,2.051094
Wrist,96,3.479731,8.93049,1.975555
Wrist,97,3.414559,8.838081,1.958982
Wrist,98,3.340953,8.823044,1.939994
Wrist,99,3.430998,8.812825,1.847512
Wrist,100,3.356524,8.720959,1.748127
Wrist,101,3.312281,8.685368,1.731063
Wrist,102,3.270328,8.588056,1.68454
Wrist,103,3.040103,8.547424,1.589237
Wrist,104,2.932431,8.326027,1.518738
Wrist,105,2.939353,8.349228,1.588889
Wrist,106,2.786694,8.176714,1.613212
Wrist,107,2.669566,7.946565,1.678366
Wrist,108,2.749118,7.848573,1.650535
Wrist,109,2.744822,7.882146,1.65766
Wrist,110,2.665557,7.901101,1.645316
Wrist,111,2.55816,7.941168,1.624224
Wrist,112,2.317045,7.897058,1.640153
Wrist,113,2.39417,7.776692,1.528721
Wrist,114,2.430173,7.626666,1.430979
Wrist,115,2.48664,7.523171,1.315693
Wrist,116,2.521077,7.51239,1.327776
Wrist,117,2.647259,7.335151,1.141914
Wrist,118,2.705689,6.929233,1.078991
Wrist,119,2.649008,6.725455,1.106945
Wrist,120,2.660992,6.539959,1.150409
Wrist,121,2.651186,6.559839,1.245329
Wrist,122,2.737913,6.790061,1.355024
Wrist,123,3.073768,7.229182,1.551698
Wrist,124,3.243489,7.538917,1.72125
Wrist,125,3.450948,7.903772,1.863123
Wrist,126,3.315445,8.062895,2.065626
Wrist,127,2.980872,8.431865,2.258542
Wrist,128,2.799764,8.69461,2.327924
Wrist,129,3.09999,8.853034,2.355065
Wrist,130,3.077981,8.979043,2.237119
Wrist,131,3.252899,8.952103,2.126986
Wrist,132,3.507921,9.069872,1.9976
Wrist,133,3.457627,9.040482,1.818446
Wrist,134,3.39117,9.088735,1.618376
Wrist,135,3.366734,9.364048,1.511995
Wrist,136,3.239456,9.760846,1.386641
Wrist,137,3.167726,10.067768,1.267366
Wrist,138,3.117445,10.276529,1.003167
Wrist,139,3.374641,10.41081,0.751321
Wrist,140,3.778296,10.625452,0.605414
Wrist,141,4.016287,10.456149,0.582902
Wrist,142,4.081821,10.2084,0.638778
Wrist,143,4.022138,9.745001,0.765008
Wrist,144,3.803666,9.011744,0.816697
Wrist,145,3.33754,8.563225,0.950538
Wrist,146,2.767328,8.159444,1.169995
Wrist,147,2.437663,7.90112,1.161661
Wrist,148,2.284359,7.829706,1.124218
Wrist,149,2.275656,8.313818,1.113586
Wrist,150,2.366039,8.957203,1.146039
Wrist,151,2.53529,9.565197,1.079928
Wrist,152,2.835167,10.244215,1.146718
Wrist,153,3.32878,10.602474,1.128438
Wrist,154,3.525384,10.678725,1.162136
Wrist,155,3.423476,10.410633,1.220304
Wrist,156,3.316091,9.798973,1.332837
Wrist,157,3.139187,9.477279,1.567798
Wrist,158,3.019707,9.433675,2.019871
Wrist,159,2.814736,9.425603,2.279255
Wrist,160,2.429766,9.779215,2.637474
Wrist,161,2.139463,10.335241,2.987249
Wrist,162,2.000551,10.627888,3.078772
Wrist,163,1.846642,10.397373,3.036709
Wrist,164,1.739749,10.456252,2.880249
Wrist,165,1.881724,10.763417,2.844115
Wrist,166,1.984604,11.351727,2.817125
Wrist,167,2.128672,12.145854,2.824259
Wrist,168,2.078535,12.704487,2.823006
Wrist,169,2.047688,12.979444,2.745092
Wrist,170,2.050123,12.780304,2.576566
Wrist,171,1.981756,12.287262,2.296582
Wrist,172,1.950934,11.75203,2.153101
Wrist,173,1.825935,11.263998,2.024118
Wrist,174,1.619255,10.90306,1.926786
Wrist,175,1.57966,10.707697,1.857594
Wrist,176,1.238793,10.806505,2.004561
Wrist,177,0.935571,10.877426,2.053036
Wrist,178,0.751337,10.88176,2.092168
Wrist,179,0.984932,11.00703,2.426077
Wrist,180,0.951651,11.298804,2.003278
Wrist,181,0.683363,11.617841,2.544403
Wrist,182,0.748237,12.027173,2.630332
Wrist,183,0.660833,12.165356,2.719248
Wrist,184,0.740905,11.679281,2.609739
Wrist,185,0.698885,11.283316,2.56876
Wrist,186,0.710803,10.683688,2.477907
Wrist,187,0.647505,10.071942,2.369019
Wrist,188,0.379472,9.588192,2.297612
Wrist,189,0.254589,9.246755,2.166658
Wrist,190,0.097667,9.122306,2.075615
Wrist,191,0.022536,9.045279,1.92761
