sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,0.367374,9.708329,2.280667
Wrist,1,0.411842,9.69951,2.326977
Wrist,2,0.389353,9.696179,2.402422
Wrist,3,0.419737,9.6719,2.460239
Wrist,4,0.419417,9.654192,2.450483
Wrist,5,0.431066,9.652699,2.425757
Wrist,6,0.42592,9.738938,2.486634
Wrist,7,0.403623,9.748484,2.483746
Wrist,8,0.367743,9.742451,2.493534
Wrist,9,0.334734,9.732974,2.411206
Wrist,10,0.312065,9.7432,2.405696
Wrist,11,0.312182,9.773572,2.444698
Wrist,12,0.256885,9.779053,2.443232
Wrist,13,0.26338,9.737296,2.445257
Wrist,14,0.276264,9.737751,2.413045
Wrist,15,0.299817,9.742119,2.440368
Wrist,16,0.33524,9.731451,2.417276
Wrist,17,0.339284,9.746072,2.438466
Wrist,18,0.424103,9.687419,2.451716
Wrist,19,0.420542,9.728469,2.452065
Wrist,20,0.456697,9.732896,2.448443
Wrist,21,0.445322,9.716352,2.464465
Wrist,22,0.446346,9.715558,2.46741
Wrist,23,0.432173,9.668526,2.445499
Wrist,24,0.445563,9.683662,2.434736
Wrist,25,0.439585,9.640802,2.471116
Wrist,26,0.42188,9.678049,2.412945
Wrist,27,0.374185,9.671815,2.453618
Wrist,28,0.377803,9.614294,2.438834
Wrist,29,0.335769,9.650177,2.4461
Wrist,30,0.348075,9.680367,2.455437
Wrist,31,0.34809,9.709832,2.497492
Wrist,32,0.365388,9.782239,2.473559
Wrist,33,0.323525,9.817855,2.481766
Wrist,34,0.383514,9.868982,2.47228
Wrist,35,0.382251,9.853135,2.45595
Wrist,36,0.448059,9.748737,2.44276
Wrist,37,0.465546,9.871432,2.560976
Wrist,38,0.561,10.00638,2.631141
Wrist,39,0.764485,10.195779,2.867879
Wrist,40,0.855445,10.338038,3.017366
Wrist,41,0.900183,10.825645,3.290542
Wrist,42,0.719501,11.592409,3.459408
Wrist,43,0.639844,12.544105,3.480054
Wrist,44,0.512746,14.421436,3.969105
Wrist,45,0.55511,16.052477,4.626503
Wrist,46,1.324012,17.452844,4.905152
Wrist,47,2.783193,17.680966,4.753395
Wrist,48,4.387963,15.85581,4.215225
Wrist,49,5.583936,13.731068,3.702755
Wrist,50,6.021948,12.555896,3.754703
Wrist,51,5.924028,11.829962,3.881051
Wrist,52,5.646164,11.42487,3.98466
Wrist,53,5.270859,10.926993,4.125865
Wrist,54,4.890699,10.142931,4.049154
Wrist,55,4.599326,9.529279,3.980311
Wrist,56,4.389212,9.116539,3.853281
Wrist,57,4.284529,8.861555,3.726018
Wrist,58,4.157026,8.423765,3.43786
Wrist,59,4.082102,8.040462,3.008983
Wrist,60,4.264485,7.617228,2.440166
Wrist,61,4.536381,7.385155,2.021394
Wrist,62,4.560234,7.169888,1.723347
Wrist,63,4.351853,6.999167,1.60633
Wrist,64,3.995322,7.092717,1.651117
Wrist,65,3.663244,7.407099,1.722457
Wrist,66,3.298204,7.227039,1.813842
Wrist,67,2.915654,7.151942,1.805905
Wrist,68,2.594022,7.138564,1.793805
Wrist,69,2.041243,7.315359,1.800892
Wrist,70,1.954394,7.194971,1.563681
Wrist,71,2.456072,6.61318,1.127436
Wrist,72,2.92697,6.112355,0.834024
Wrist,73,3.083403,5.919327,0.649972
Wrist,74,2.944429,5.74743,0.628975
Wrist,75,2.416511,5.603747,0.814183
Wrist,76,2.227937,5.88797,1.040896
Wrist,77,2.21983,6.78155,1.182348
Wrist,78,2.367933,7.928983,1.287606
Wrist,79,2.59073,8.880308,1.355937
Wrist,80,2.562224,8.821935,1.210022
Wrist,81,2.630102,8.1575,0.885091
Wrist,82,2.362221,7.451053,0.596339
Wrist,83,1.713889,6.501227,0.556341
Wrist,84,1.776067,6.282035,0.457848
Wrist,85,2.070332,6.728061,0.716793
Wrist,86,2.054957,7.602898,0.999329
Wrist,87,2.216775,8.701427,1.288108
Wrist,88,2.565125,9.323556,1.466817
Wrist,89,2.787882,9.581903,1.456431
Wrist,90,2.889355,9.008019,1.290167
Wrist,91,2.664769,7.883895,0.960138
Wrist,92,2.35534,7.126785,0.803046
Wrist,93,1.989989,6.938519,0.980076
Wrist,94,1.798928,7.527847,1.399625
Wrist,95,1.629438,8.799925,1.900535
Wrist,96,1.852469,10.042605,2.195925
Wrist,97,2.261333,10.488899,2.168215
Wrist,98,2.519806,10.183538,2.031443
Wrist,99,2.544927,9.770894,1.930777
Wrist,100,2.367933,9.510455,1.903968
Wrist,101,2.203131,9.331185,1.905329
Wrist,102,2.16047,9.318558,1.884802
Wrist,103,2.302438,9.338222,1.878571
Wrist,104,2.41252,9.581425,1.95212
Wrist,105,2.387681,9.986957,1.94744
Wrist,106,2.244663,10.268741,2.132015
Wrist,107,2.304661,10.445076,2.189084
Wrist,108,2.266337,10.40052,2.291372
Wrist,109,2.31195,9.852899,2.191314
Wrist,110,2.307513,9.263679,2.176846
Wrist,111,2.267437,9.063471,2.423976
Wrist,112,2.792183,9.847885,2.197749
Wrist,113,3.883318,14.882271,4.450473
Wrist,114,2.679246,11.812208,3.249689
Wrist,115,2.432852,12.058531,3.118678
Wrist,116,2.441903,9.961052,3.793159
Wrist,117,2.310623,9.560603,3.326452
Wrist,118,2.57508,7.693651,2.767522
Wrist,119,2.649611,7.90201,2.358822
Wrist,120,2.383545,7.487935,2.384853
Wrist,121,2.830968,7.712733,2.287234
