sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,2.988777,7.048997,0.131624
Wrist,1,3.276379,7.067386,0.268053
Wrist,2,3.455927,7.025599,0.410455
Wrist,3,3.269,7.044866,0.643588
Wrist,4,3.203467,7.141408,0.805979
Wrist,5,3.293385,7.303641,1.003106
Wrist,6,3.529491,7.319518,1.08222
Wrist,7,3.548631,7.912006,1.31432
Wrist,8,3.600473,8.664411,1.744476
Wrist,9,3.75318,8.334993,1.716252
Wrist,10,4.02149,7.983041,1.744966
Wrist,11,4.011262,7.794271,1.914152
Wrist,12,3.606405,7.73164,2.16733
Wrist,13,3.641421,8.033556,2.417943
Wrist,14,3.947208,8.15397,2.52961
Wrist,15,3.792394,7.861824,2.569965
Wrist,16,3.753359,7.936034,2.509003
Wrist,17,3.887547,8.263614,2.490667
Wrist,18,3.992923,8.866673,2.463925
Wrist,19,4.215641,9.498914,2.40747
Wrist,20,4.257324,10.079239,2.171636
Wrist,21,4.148788,10.416264,1.970373
Wrist,22,4.410694,10.722508,1.779455
Wrist,23,4.531332,10.6372,1.790079
Wrist,24,4.134,10.559633,1.892315
Wrist,25,3.509318,10.61976,2.165462
Wrist,26,3.237099,10.560827,2.364897
Wrist,27,3.165568,10.175165,2.411899
Wrist,28,2.877423,9.694638,2.581808
Wrist,29,2.680353,9.612587,2.708889
Wrist,30,2.821759,9.940454,2.839438
Wrist,31,2.955502,10.034288,2.773394
Wrist,32,3.371394,10.392456,3.104291
Wrist,33,3.571092,10.884966,3.429939
Wrist,34,3.13362,11.157953,3.774162
Wrist,35,2.543436,11.170161,4.029541
Wrist,36,2.27266,11.059534,4.066221
Wrist,37,2.105247,10.959297,4.013701
Wrist,38,1.991528,10.857037,3.873994
Wrist,39,1.871041,10.765607,3.666377
Wrist,40,1.697214,10.717534,3.377434
Wrist,41,1.393216,10.860452,3.20943
Wrist,42,0.80754,11.066349,3.268339
Wrist,43,0.531689,11.605886,3.168433
Wrist,44,0.466237,11.843416,2.894404
Wrist,45,0.322202,12.096447,2.715409
Wrist,46,0.451453,12.161484,2.604491
Wrist,47,0.714683,11.985491,2.471633
Wrist,48,0.644522,11.519649,2.341651
Wrist,49,0.515552,11.197477,2.319511
Wrist,50,0.311935,10.897892,2.488862
Wrist,51,-0.034767,10.547477,2.523908
Wrist,52,-0.250463,10.53084,2.612108
Wrist,53,-0.254492,10.392869,2.679118
Wrist,54,-0.295217,10.428966,2.784546
Wrist,55,-0.248149,10.416078,2.861978
Wrist,56,-0.331497,11.0381,3.004991
Wrist,57,0.051675,11.363483,3.231848
Wrist,58,0.539641,11.222673,3.209325
Wrist,59,0.606167,11.329404,3.022118
Wrist,60,0.559613,11.073748,3.07822
Wrist,61,0.518245,11.008253,3.069711
Wrist,62,0.349234,10.72739,3.077083
Wrist,63,0.275694,10.263484,2.843668
Wrist,64,0.206613,9.833618,2.677062
Wrist,65,0.059372,9.629942,2.584351
Wrist,66,-0.062853,9.522208,2.467062
Wrist,67,-0.348099,9.452492,2.39245
Wrist,68,-0.501655,9.448545,2.293781
Wrist,69,-0.57377,9.652022,2.301352
Wrist,70,-0.764048,9.719755,2.233075
Wrist,71,-0.85491,9.674101,2.270617
Wrist,72,-0.769481,9.810922,2.283977
Wrist,73,-0.738583,9.949632,2.396256
Wrist,74,-0.678178,9.895932,2.446666
Wrist,75,-0.533334,9.754221,2.537818
Wrist,76,-0.363168,9.767867,2.612008
Wrist,77,-0.193754,9.787587,2.709052
Wrist,78,-0.272925,9.704401,2.924607
Wrist,79,-0.191697,9.537188,2.980952
Wrist,80,-0.096149,9.441697,3.041195
Wrist,81,-0.045232,9.420559,3.120896
Wrist,82,-0.029843,9.455762,3.073171
