sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,1.440774,9.14409,1.776324
Wrist,1,1.26658,9.034155,1.785031
Wrist,2,1.229848,9.038258,1.79775
Wrist,3,1.320961,9.067222,1.766533
Wrist,4,1.312095,9.102559,1.811509
Wrist,5,1.340533,9.116711,1.808036
Wrist,6,1.301275,9.109547,1.919193
Wrist,7,1.325517,9.020735,2.032853
Wrist,8,1.371326,8.9797,2.086101
Wrist,9,1.487471,8.728524,1.964141
Wrist,10,1.500514,8.294656,1.767012
Wrist,11,1.718677,8.353134,1.602417
Wrist,12,1.68419,8.583166,1.482585
Wrist,13,1.917077,8.487168,1.168308
Wrist,14,2.347572,8.654012,0.883898
Wrist,15,2.675858,8.705955,0.704669
Wrist,16,3.028108,8.571348,0.380487
Wrist,17,2.818789,8.427022,0.461308
Wrist,18,2.590249,8.406258,0.476717
Wrist,19,2.619044,8.211884,0.414862
Wrist,20,2.769273,8.064808,0.379708
Wrist,21,3.153003,8.091916,0.263355
Wrist,22,3.737533,7.904586,0.16277
Wrist,23,4.128714,7.897108,0.134086
Wrist,24,3.984067,8.230008,0.421295
Wrist,25,4.063071,8.343041,0.631135
Wrist,26,4.068278,8.441049,0.743499
Wrist,27,3.824479,8.539271,0.786411
Wrist,28,3.702151,8.450412,0.800884
Wrist,29,3.702488,8.323188,0.603573
Wrist,30,3.475774,8.266038,0.74819
Wrist,31,3.557332,8.751463,0.79216
Wrist,32,4.232453,8.568417,0.689519
Wrist,33,4.708951,8.777199,0.703336
Wrist,34,4.638116,8.936561,0.837502
Wrist,35,4.49341,9.204779,0.987244
Wrist,36,4.11194,9.634679,1.117074
Wrist,37,3.752377,9.820767,1.183873
Wrist,38,3.614476,9.858361,1.004978
Wrist,39,3.512222,9.949464,0.790531
Wrist,40,3.553321,9.591135,0.651719
Wrist,41,3.787353,9.455577,0.440892
Wrist,42,4.35933,9.627929,0.371305
Wrist,43,4.294708,9.655626,0.443178
Wrist,44,4.010379,9.731816,0.555162
Wrist,45,3.783191,9.920031,0.666463
Wrist,46,3.541779,10.160258,0.715129
Wrist,47,3.271118,10.533145,0.808214
Wrist,48,3.242033,10.554067,0.669708
Wrist,49,3.264735,10.158183,0.400687
Wrist,50,3.309411,9.79683,0.171583
Wrist,51,3.323867,9.663829,0.119614
Wrist,52,3.400697,9.461818,0.118014
Wrist,53,3.584214,9.437021,0.035883
Wrist,54,3.685464,9.66879,0.189481
Wrist,55,3.561912,9.918747,0.298392
Wrist,56,3.353075,10.042474,0.47759
Wrist,57,3.270426,10.303743,0.597336
Wrist,58,3.102755,10.523105,0.694706
Wrist,59,3.031651,10.439137,0.719532
Wrist,60,3.070137,10.42034,0.773759
Wrist,61,3.108081,10.415899,0.873945
Wrist,62,3.132636,10.328782,0.914567
Wrist,63,3.107371,10.157611,0.929311
Wrist,64,3.128576,10.143517,0.985663
Wrist,65,3.002828,10.290916,1.079204
Wrist,66,2.832218,10.63587,1.240573
Wrist,67,2.744295,11.194614,1.394879
Wrist,68,2.592524,11.598541,1.49639
Wrist,69,2.643355,11.609019,1.414352
Wrist,70,2.646634,11.663408,1.326098
Wrist,71,2.582547,11.64507,1.274589
Wrist,72,2.611748,11.302967,1.243969
Wrist,73,2.587498,10.945642,1.148639
Wrist,74,2.590757,10.836889,1.159755
Wrist,75,2.491056,10.877515,1.200661
