sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,2.193066,9.422568,1.264081
Wrist,1,1.840194,9.091166,1.260418
Wrist,2,1.879818,8.978097,1.144569
Wrist,3,2.050073,9.011286,1.032588
Wrist,4,2.176851,9.5184,1.027431
Wrist,5,3.121839,10.164363,1.007579
Wrist,6,3.336713,10.34721,0.972392
Wrist,7,2.987951,10.064302,0.873463
Wrist,8,2.846871,9.605264,0.869104
Wrist,9,2.643636,9.103602,0.693395
Wrist,10,2.406221,8.528863,0.530547
Wrist,11,2.208972,8.164092,0.31117
Wrist,12,2.109775,7.998161,0.221988
Wrist,13,2.071929,8.158339,0.09937
Wrist,14,2.38714,8.483384,0.127567
Wrist,15,2.756522,9.175998,0.189595
Wrist,16,2.72891,9.501711,0.340704
Wrist,17,2.679563,9.406182,0.47458
Wrist,18,2.486282,9.350193,0.579268
Wrist,19,2.313482,9.079273,0.610999
Wrist,20,2.435695,8.822871,0.68391
Wrist,21,2.251342,8.508454,0.705411
Wrist,22,2.017786,7.9908,0.546425
Wrist,23,1.81333,7.769533,0.397982
Wrist,24,1.610918,8.005067,0.334178
Wrist,25,1.485606,8.312905,0.211702
Wrist,26,1.693794,9.250522,0.21489
Wrist,27,2.099628,10.734567,0.477626
Wrist,28,2.114152,11.676681,0.756765
Wrist,29,2.138222,12.111672,0.962047
Wrist,30,2.046767,12.071179,1.219237
Wrist,31,1.857192,11.636737,1.368773
Wrist,32,1.609961,11.29349,1.561382
Wrist,33,1.242305,10.995126,1.662921
Wrist,34,0.934872,10.880009,1.805026
Wrist,35,0.894588,10.60285,1.759705
Wrist,36,1.017027,10.679002,1.914361
Wrist,37,0.893928,10.583304,2.043024
Wrist,38,0.577607,10.476205,2.090291
Wrist,39,0.248881,10.427498,1.992887
Wrist,40,0.023383,10.270595,1.825431
Wrist,41,-0.089723,10.182373,1.599265
Wrist,42,-0.186964,10.196121,1.4546
Wrist,43,-0.272405,10.399853,1.256395
Wrist,44,-0.278616,10.535085,1.12836
Wrist,45,-0.346629,10.472249,0.957932
Wrist,46,-0.435412,10.599677,0.912596
Wrist,47,-0.415863,10.600183,0.899749
Wrist,48,-0.473119,10.679161,0.852811
Wrist,49,-0.616667,10.692815,0.827577
Wrist,50,-0.826393,10.878268,0.792468
Wrist,51,-0.968407,10.754682,0.705163
Wrist,52,-1.132004,10.642014,0.559991
Wrist,53,-1.235365,10.877745,0.572882
Wrist,54,-1.198941,10.980773,0.589957
Wrist,55,-1.212755,10.932501,0.578573
Wrist,56,-1.140423,10.916929,0.595491
Wrist,57,-1.189039,11.090863,0.697727
Wrist,58,-1.264342,11.122646,0.842985
Wrist,59,-1.469755,10.917915,0.818661
Wrist,60,-1.507404,10.816877,0.798093
Wrist,61,-1.593418,10.830829,0.787861
Wrist,62,-1.653543,10.771457,0.777659
Wrist,63,-1.693065,10.656383,0.692522
Wrist,64,-1.666886,10.670272,0.650623
Wrist,65,-1.503612,10.730275,0.635846
Wrist,66,-1.280077,11.296214,0.808752
Wrist,67,-1.330726,11.645682,1.019661
Wrist,68,-1.562601,11.449953,1.111276
