sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,1.801644,9.645394,3.549163
Wrist,1,1.860467,10.358181,3.51049
Wrist,2,2.107192,10.916659,3.469116
Wrist,3,2.249982,11.074529,3.355878
Wrist,4,2.25672,11.02532,3.273646
Wrist,5,2.187298,10.92033,3.197372
Wrist,6,2.136729,11.02464,3.159705
Wrist,7,1.986737,11.230818,3.083545
Wrist,8,2.031413,11.284106,2.980242
Wrist,9,2.360401,11.287935,2.93622
Wrist,10,2.682714,11.673437,3.136399
Wrist,11,2.715938,12.134484,3.367934
Wrist,12,2.402628,12.280707,3.542373
Wrist,13,2.011884,11.850748,3.564231
Wrist,14,1.530648,10.797246,3.402592
Wrist,15,1.588948,10.371757,3.70793
Wrist,16,2.302634,11.718569,3.945593
Wrist,17,2.165981,13.2307,4.525227
Wrist,18,2.663196,13.850389,4.47809
Wrist,19,2.958871,14.916153,4.801678
Wrist,20,3.304671,13.988273,4.055471
Wrist,21,3.259019,12.389865,3.321541
Wrist,22,2.665868,11.13143,2.925246
Wrist,23,1.803385,10.165581,2.845953
Wrist,24,1.07905,9.331886,2.525138
Wrist,25,0.570822,8.817411,2.333169
Wrist,26,0.310825,8.581076,2.076361
Wrist,27,0.019452,8.650891,2.122365
Wrist,28,-0.086168,8.668577,2.051143
Wrist,29,-0.029048,8.878567,2.061594
Wrist,30,-0.031413,9.065008,2.242067
Wrist,31,0.019335,9.408687,2.574829
Wrist,32,0.159682,9.597238,2.731917
Wrist,33,0.312264,9.734345,3.014507
Wrist,34,0.404206,9.770957,3.258641
Wrist,35,0.62411,9.682166,3.41472
Wrist,36,0.820033,9.522324,3.516567
Wrist,37,0.950131,9.372895,3.50856
Wrist,38,1.035175,9.297346,3.521712
Wrist,39,1.000101,9.142644,3.557227
Wrist,40,1.031846,9.222181,3.424921
Wrist,41,0.928289,9.372355,3.315865
Wrist,42,0.784503,9.497019,3.108567
Wrist,43,0.597903,9.601512,3.036657
Wrist,44,0.550817,9.69472,2.88799
Wrist,45,0.480808,9.871577,2.765103
Wrist,46,0.486634,9.823154,2.671867
Wrist,47,0.483078,9.832097,2.692519
Wrist,48,0.508537,9.786983,2.786683
Wrist,49,0.588915,9.742152,2.855963
Wrist,50,0.66772,9.688561,3.007519
Wrist,51,0.660402,9.621789,3.037056
Wrist,52,0.753427,9.533412,3.148121
Wrist,53,0.784361,9.494864,3.165002
Wrist,54,0.842849,9.411978,3.169567
Wrist,55,0.694682,9.357202,3.168067
Wrist,56,0.730118,9.377537,3.133174
Wrist,57,0.700065,9.431901,3.060669
Wrist,58,0.605955,9.40462,2.99137
Wrist,59,0.637555,9.541681,2.911944
Wrist,60,0.627222,9.634894,2.899946
Wrist,61,0.588827,9.649448,2.916593
Wrist,62,0.602736,9.788228,2.889431
Wrist,63,0.608063,9.714088,2.836025
Wrist,64,0.616356,9.663364,2.854356
Wrist,65,0.575593,9.626594,2.845207
Wrist,66,0.586048,9.590794,2.913403
Wrist,67,0.590099,9.637651,2.953473
Wrist,68,0.557807,9.68064,3.073522
Wrist,69,0.643148,9.799671,3.033879
Wrist,70,0.72757,9.795545,3.113916
Wrist,71,0.863078,9.793811,3.163984
Wrist,72,1.005505,9.8982,3.406356
Wrist,73,1.262684,10.096883,3.531809
Wrist,74,1.39647,10.452593,3.627765
Wrist,75,1.556197,10.857349,3.49214
Wrist,76,1.345205,11.499914,3.397585
Wrist,77,1.693204,11.691885,2.988099
Wrist,78,2.109931,12.243037,2.724757
Wrist,79,2.776924,12.804645,2.457681
Wrist,80,3.841541,12.936932,2.004639
Wrist,81,3.922497,14.255259,2.378682
Wrist,82,3.733056,16.51686,3.110982
Wrist,83,3.91198,18.288425,3.615661
Wrist,84,4.05414,17.985143,3.58788
Wrist,85,4.341209,16.58314,3.090495
Wrist,86,4.240196,15.365341,2.812156
Wrist,87,3.951621,14.348404,2.797801
Wrist,88,3.611416,13.84441,2.852421
Wrist,89,3.396097,13.542404,2.968411
Wrist,90,3.127136,13.142645,2.99879
Wrist,91,3.153967,12.311984,2.896956
Wrist,92,3.379927,11.28903,2.700725
Wrist,93,3.378269,10.118921,2.61142
Wrist,94,3.278963,8.87985,2.480613
Wrist,95,3.28962,7.81431,2.244574
Wrist,96,3.103431,7.302352,2.125349
Wrist,97,2.83149,6.749591,1.882006
Wrist,98,2.748966,6.169843,1.540211
Wrist,99,2.881409,5.540201,1.237425
Wrist,100,2.908896,5.069324,1.090954
Wrist,101,2.884758,4.883346,0.94538
Wrist,102,2.978059,4.988177,0.935213
Wrist,103,3.093155,5.076268,0.852909
Wrist,104,2.885683,4.929301,0.779145
Wrist,105,2.515575,4.312449,0.700601
Wrist,106,2.246547,3.561223,0.544447
Wrist,107,1.909138,3.623161,0.641832
Wrist,108,1.375054,4.732869,1.106956
Wrist,109,1.276768,5.871223,1.260335
Wrist,110,1.467395,7.091576,1.261096
Wrist,111,1.784997,7.489021,1.031176
Wrist,112,1.903722,7.179785,0.696868
Wrist,113,1.926196,6.640583,0.439917
Wrist,114,1.959349,6.360443,0.414266
Wrist,115,1.729452,6.135895,0.599671
Wrist,116,1.524133,5.896738,0.766217
Wrist,117,1.400117,6.492482,1.135091
Wrist,118,1.180548,7.625295,1.519198
Wrist,119,1.029193,8.584214,1.763325
Wrist,120,0.975123,9.193681,1.847125
Wrist,121,1.023546,9.124502,1.896566
Wrist,122,1.179846,8.662018,1.917029
Wrist,123,1.402535,8.686164,2.038818
Wrist,124,1.538984,8.991468,2.189081
Wrist,125,1.681035,9.17647,2.312182
Wrist,126,1.786907,9.094883,2.294991
Wrist,127,1.68192,9.050588,2.202972
Wrist,128,1.553968,8.996549,2.125011
Wrist,129,1.473085,8.9181,2.076724
Wrist,130,1.308262,8.938672,2.216498
Wrist,131,1.065363,8.893725,2.287812
Wrist,132,1.062926,8.417314,2.103768
Wrist,133,1.241646,8.440997,2.071378
Wrist,134,1.231545,9.395565,2.278144
Wrist,135,1.075365,10.275978,2.480061
Wrist,136,1.259896,10.650873,2.366489
Wrist,137,1.40281,10.803704,2.30645
Wrist,138,1.525531,10.794339,2.27213
Wrist,139,1.545499,10.570391,2.138106
Wrist,140,1.497006,10.119276,1.974535
Wrist,141,1.531099,9.902021,1.934024
Wrist,142,1.51732,9.967638,2.048823
Wrist,143,1.678792,10.22816,2.119596
Wrist,144,1.819565,10.489717,2.215081
Wrist,145,1.959523,10.573229,2.300804
Wrist,146,2.028173,10.703232,2.41779
Wrist,147,2.001569,10.669718,2.523998
Wrist,148,2.022211,10.135086,2.451378
Wrist,149,2.213433,10.012109,2.667148
Wrist,150,2.512642,10.339138,2.612134
Wrist,151,2.182259,9.635037,2.686317
Wrist,152,3.227991,11.420119,3.443395
Wrist,153,2.158399,10.458207,3.088395
Wrist,154,2.048027,10.123424,3.148396
Wrist,155,2.151043,10.276613,2.762703
Wrist,156,1.854453,10.146897,3.07287
Wrist,157,2.002504,9.972921,3.053566
Wrist,158,2.315488,9.466549,2.791651
Wrist,159,2.113331,9.392098,2.664124
Wrist,160,2.333018,9.301638,2.532006
Wrist,161,2.488489,9.327856,2.42719
Wrist,162,2.815938,9.232522,2.306894
Wrist,163,2.791471,9.057496,2.190667
Wrist,164,2.558799,9.559893,2.378051
Wrist,165,2.317643,9.912276,2.564843
Wrist,166,2.044201,10.28115,2.774168
Wrist,167,2.250868,11.031205,3.087814
Wrist,168,2.227004,11.284439,3.235735
Wrist,169,2.206231,11.588418,3.235869
Wrist,170,2.403345,11.701254,3.106906
Wrist,171,2.422227,11.59378,2.853974
