sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,0.671387,9.713277,2.604822
Wrist,1,0.63691,9.706868,2.616065
Wrist,2,0.692487,9.719856,2.630462
Wrist,3,0.724294,9.726141,2.620398
Wrist,4,0.784279,9.812892,2.631905
Wrist,5,0.777751,9.977974,2.712078
Wrist,6,0.886903,10.276427,2.885985
Wrist,7,1.050222,10.506088,2.948365
Wrist,8,1.139304,10.814981,3.112825
Wrist,9,1.179202,11.014652,3.279372
Wrist,10,1.40473,10.885188,3.114862
Wrist,11,1.513642,11.109587,2.889997
Wrist,12,1.750164,11.284914,2.327536
Wrist,13,2.110723,11.327258,1.7936
Wrist,14,2.52468,12.490046,1.916884
Wrist,15,2.88446,14.809406,2.41298
Wrist,16,3.059367,16.402693,2.751284
Wrist,17,3.247,16.868013,2.795906
Wrist,18,3.167568,16.438998,2.767499
Wrist,19,2.909286,15.505381,2.623831
Wrist,20,2.856085,14.710244,2.302438
Wrist,21,2.797911,14.210894,2.153815
Wrist,22,2.770802,13.942095,2.138517
Wrist,23,2.709021,13.75059,2.279051
Wrist,24,2.75545,13.655025,2.597264
Wrist,25,2.575707,13.312771,2.84147
Wrist,26,2.324591,12.456363,2.911105
Wrist,27,2.142867,11.410203,2.950933
Wrist,28,1.998269,10.292003,3.035714
Wrist,29,1.902032,8.994087,3.036148
Wrist,30,1.936884,7.944326,2.941811
Wrist,31,2.023279,7.477593,3.02392
Wrist,32,1.9945,7.107598,3.044877
Wrist,33,2.081396,6.722824,2.955524
Wrist,34,2.222818,6.392386,2.845808
Wrist,35,2.346597,6.062515,2.731735
Wrist,36,2.615082,6.113465,2.795181
Wrist,37,2.91015,6.158563,2.886503
Wrist,38,2.803524,6.21968,2.922231
Wrist,39,2.524857,6.064287,2.809045
Wrist,40,2.311151,5.646499,2.506125
Wrist,41,2.471176,4.971401,2.269641
Wrist,42,2.549264,4.28518,1.985914
Wrist,43,2.461818,3.985062,1.763304
Wrist,44,2.30078,4.193676,1.754144
Wrist,45,2.267444,4.774768,1.687098
Wrist,46,2.13619,5.487475,1.610064
Wrist,47,1.974031,6.332943,1.522859
Wrist,48,1.893441,6.945301,1.36184
Wrist,49,1.818801,6.745714,1.030057
Wrist,50,1.658781,6.009591,0.460296
Wrist,51,1.438652,5.516431,-0.046802
Wrist,52,1.206243,5.241423,-0.438411
Wrist,53,1.154564,5.41476,-0.732693
Wrist,54,0.994728,7.224425,-0.504299
Wrist,55,0.89695,9.446322,-0.155347
Wrist,56,1.066016,11.363877,-0.00939
Wrist,57,1.3349,12.269839,0.059501
Wrist,58,1.460922,12.362925,0.003911
Wrist,59,1.400952,11.764935,-0.090844
Wrist,60,1.120075,10.957484,-0.054761
Wrist,61,0.727839,9.812523,-0.009627
Wrist,62,0.615543,8.694813,0.058426
Wrist,63,0.77343,7.955442,0.326816
Wrist,64,0.7536,7.929848,0.723514
Wrist,65,0.831597,8.177398,1.105063
Wrist,66,0.938531,8.899769,1.426444
Wrist,67,0.886014,9.806832,1.807287
Wrist,68,1.006757,10.352634,2.126722
Wrist,69,0.973285,10.631316,2.37484
Wrist,70,1.114896,10.77947,2.493451
Wrist,71,1.152279,10.735083,2.525259
Wrist,72,1.283406,10.645257,2.544326
Wrist,73,1.477985,10.408511,2.547596
Wrist,74,1.656107,10.20315,2.498928
Wrist,75,1.793869,10.060718,2.523952
Wrist,76,1.695774,11.171843,3.608503
Wrist,77,1.290484,16.464402,5.171131
Wrist,78,2.405275,11.621154,2.293583
Wrist,79,2.599479,10.748415,2.173836
Wrist,80,2.826006,10.06916,2.877927
Wrist,81,2.811665,8.739456,3.050272
Wrist,82,2.506647,8.635111,3.103652
Wrist,83,2.53671,8.354581,2.988683
Wrist,84,2.350474,8.732594,3.080062
Wrist,85,2.145983,9.098365,3.121331
Wrist,86,2.188231,9.215878,3.053083
Wrist,87,2.332806,9.179654,2.676199
Wrist,88,2.429484,9.911909,2.887591
Wrist,89,2.767547,9.755976,2.790354
Wrist,90,3.028806,9.775153,2.697153
Wrist,91,2.705273,9.615427,2.859932
Wrist,92,2.649696,9.29746,2.836982
Wrist,93,2.39303,9.149211,2.777186
Wrist,94,2.208061,9.24737,2.900529
Wrist,95,2.276688,10.78698,3.197875
Wrist,96,2.405083,12.274262,3.689226
Wrist,97,2.610863,13.181005,3.676546
Wrist,98,2.727296,13.193247,3.616541
Wrist,99,2.868141,12.909385,3.446932
Wrist,100,2.888051,12.288659,3.173254
Wrist,101,2.991448,11.658799,2.892019
Wrist,102,3.097475,11.210586,2.72512
Wrist,103,3.238936,10.980867,2.574983
Wrist,104,3.317022,10.789392,2.45528
Wrist,105,3.400507,10.782304,2.412412
Wrist,106,3.423144,10.685874,2.303997
Wrist,107,3.441728,10.573166,2.214953
Wrist,108,3.409442,10.384265,2.087068
Wrist,109,3.441824,9.970943,1.976588
Wrist,110,3.680609,9.24756,1.492557
Wrist,111,3.698073,8.909593,1.224798
Wrist,112,3.648647,8.782578,0.982513
Wrist,113,3.50397,9.27807,1.057069
Wrist,114,3.616479,10.118664,1.234115
Wrist,115,3.85724,10.520402,1.305404
Wrist,116,3.757217,10.640262,1.245769
Wrist,117,3.796096,10.539248,1.155938
Wrist,118,3.773652,10.33449,1.219532
Wrist,119,3.698736,9.754174,1.123525
Wrist,120,3.764921,9.394254,1.046887
Wrist,121,3.693842,9.05088,1.083368
Wrist,122,3.554907,8.706584,1.185517
Wrist,123,3.588441,8.427881,1.309022
Wrist,124,3.702448,8.174015,1.456741
Wrist,125,3.772446,7.768243,1.424297
Wrist,126,3.871781,7.22136,1.339347
Wrist,127,3.981372,6.737611,1.210549
Wrist,128,3.987147,6.157627,1.01544
Wrist,129,3.930937,6.102749,1.000791
Wrist,130,4.018968,6.395036,0.982531
Wrist,131,3.919721,6.744239,0.955473
Wrist,132,3.9204,7.131409,0.958256
Wrist,133,3.958353,7.344304,0.895179
Wrist,134,3.892111,7.375421,0.792386
Wrist,135,3.936193,7.308142,0.7352
Wrist,136,4.070369,7.122297,0.676503
Wrist,137,4.109381,6.912443,0.659975
Wrist,138,4.128553,6.585296,0.615284
Wrist,139,4.142642,6.40256,0.63823
Wrist,140,4.126995,6.371891,0.657712
Wrist,141,4.019987,6.603332,0.752561
Wrist,142,4.068944,6.754181,0.853169
Wrist,143,4.112498,6.938271,0.965036
Wrist,144,4.124611,7.126235,0.973746
Wrist,145,4.310121,7.178487,0.946055
Wrist,146,4.391977,7.199961,0.884158
Wrist,147,4.415817,7.239118,0.862364
Wrist,148,4.43303,7.416673,0.873591
Wrist,149,4.325941,7.648413,0.908537
Wrist,150,4.350396,7.843594,0.931225
Wrist,151,4.397342,7.959503,0.924769
Wrist,152,4.352729,8.192812,0.927169
Wrist,153,4.326985,8.445369,0.887077
Wrist,154,4.405839,8.632522,0.896231
Wrist,155,4.39931,8.695429,0.864287
Wrist,156,4.334223,8.76719,0.838828
Wrist,157,4.267878,8.765278,0.807225
Wrist,158,4.221418,8.819002,0.782394
Wrist,159,4.187202,8.814357,0.764321
Wrist,160,4.031651,8.858273,0.770456
Wrist,161,3.980599,8.905817,0.79904
Wrist,162,3.948256,8.899549,0.781884
Wrist,163,3.778671,8.816806,0.810993
Wrist,164,3.551769,8.814284,0.85261
Wrist,165,3.403535,8.749225,0.841633
Wrist,166,3.271358,8.734495,0.803326
Wrist,167,3.218225,8.694287,0.759537
Wrist,168,3.276626,8.517844,0.670241
Wrist,169,3.48075,8.386004,0.432281
Wrist,170,3.610202,8.247886,0.35876
Wrist,171,3.756402,8.167356,0.376524
Wrist,172,3.855906,8.147314,0.45782
Wrist,173,3.855656,8.163082,0.50709
Wrist,174,3.668716,8.382926,0.76993
Wrist,175,3.542247,8.513569,0.809781
Wrist,176,3.352566,8.720173,0.914028
Wrist,177,3.187857,8.759124,0.835346
Wrist,178,3.138779,8.775969,0.715169
Wrist,179,2.993057,8.943411,0.647077
Wrist,180,3.144913,8.888623,0.497236
Wrist,181,3.312779,8.963849,0.354627
Wrist,182,3.620233,8.97598,0.190214
Wrist,183,4.017099,8.907108,0.033252
Wrist,184,4.191687,8.664598,-0.099832
Wrist,185,4.191942,8.451145,-0.183561
Wrist,186,4.018776,8.466464,-0.101083
Wrist,187,3.841171,8.518543,-0.060633
Wrist,188,3.732688,8.46943,-0.056936
Wrist,189,3.518901,8.492714,-0.04104
Wrist,190,3.640648,8.49085,-0.046066
Wrist,191,3.9521,8.700233,-0.124747
Wrist,192,4.217673,8.720361,-0.096757
Wrist,193,4.346954,8.629279,0.027251
Wrist,194,4.488718,8.546716,0.138005
Wrist,195,4.401652,8.543845,0.322902
Wrist,196,4.200813,8.519633,0.506681
Wrist,197,3.861434,8.440466,0.659591
Wrist,198,3.622958,8.309649,0.695538
Wrist,199,3.334082,8.078545,0.716596
Wrist,200,3.123391,7.853263,0.654049
Wrist,201,3.437595,7.96007,0.562835
Wrist,202,4.059829,8.114815,0.497589
Wrist,203,4.405732,8.259978,0.456538
Wrist,204,4.423473,8.620985,0.553863
Wrist,205,4.361407,8.894534,0.693931
Wrist,206,4.233718,8.951365,0.766868
Wrist,207,4.034572,8.999922,0.868967
Wrist,208,3.861425,8.807743,0.819338
Wrist,209,3.656732,8.620382,0.789802
Wrist,210,3.516606,8.344171,0.688569
Wrist,211,3.46289,8.001716,0.470858
Wrist,212,3.390051,7.864709,0.304528
Wrist,213,3.440435,7.998269,0.298011
Wrist,214,3.414355,8.587827,0.357936
Wrist,215,3.398153,9.399153,0.538975
Wrist,216,3.360285,10.027433,0.656028
Wrist,217,3.283428,10.471419,0.736285
Wrist,218,3.235392,10.64517,0.859712
Wrist,219,3.144766,10.556327,0.897303
Wrist,220,3.076566,10.290728,0.826012
Wrist,221,2.992958,9.814899,0.748214
Wrist,222,2.920786,9.372483,0.620004
Wrist,223,2.835094,9.12334,0.701463
Wrist,224,2.933484,9.376264,0.907755
Wrist,225,2.942562,9.890103,1.189584
Wrist,226,2.819766,10.574412,1.518128
Wrist,227,2.718971,10.909735,1.672627
Wrist,228,2.630853,11.070554,1.814873
Wrist,229,2.426756,10.954888,1.842076
Wrist,230,2.27491,10.648486,1.816013
Wrist,231,2.226675,10.292097,1.776854
Wrist,232,2.112656,10.007368,1.710175
Wrist,233,2.012936,9.643672,1.646555
Wrist,234,1.950701,9.455678,1.732914
Wrist,235,1.834138,9.624702,1.854122
Wrist,236,1.655585,10.071771,1.987118
Wrist,237,1.749263,10.68146,2.098418
Wrist,238,1.718137,11.136742,2.188052
Wrist,239,1.674054,11.535344,2.232391
Forearm,0,-5.255456,5.92801,5.622358
Forearm,1,-5.281005,5.899029,5.605075
Forearm,2,-5.240619,5.888232,5.665334
Forearm,3,-5.252611,5.856264,5.667584
Forearm,4,-5.323592,5.869109,5.717259
Forearm,5,-5.39317,5.886888,5.82638
Forearm,6,-5.458046,5.995225,5.919257
Forearm,7,-5.625367,6.069309,6.016445
Forearm,8,-5.715643,6.020385,6.073126
Forearm,9,-5.772964,5.934057,6.254468
Forearm,10,-5.821157,5.976356,6.40003
Forearm,11,-5.75037,6.116898,6.60945
Forearm,12,-5.667114,6.309352,6.91641
Forearm,13,-5.627903,6.394906,7.125249
Forearm,14,-5.719017,6.383357,7.150238
Forearm,15,-5.760211,6.543122,7.216182
Forearm,16,-5.829318,6.705765,7.349179
Forearm,17,-5.725286,6.857703,7.655243
Forearm,18,-5.398204,7.001683,7.859731
Forearm,19,-4.742233,7.188492,8.071311
Forearm,20,-4.055016,7.50098,8.27306
Forearm,21,-3.568596,7.682918,8.372116
Forearm,22,-3.142674,7.780586,8.400202
Forearm,23,-2.691256,7.691119,8.388378
Forearm,24,-2.287789,7.519184,8.313955
Forearm,25,-1.911529,7.306088,8.156066
Forearm,26,-1.667199,7.183722,7.905173
Forearm,27,-1.481468,7.097485,7.86369
Forearm,28,-1.314093,6.84492,7.751387
Forearm,29,-1.107985,6.477797,7.69792
Forearm,30,-0.890143,6.110579,7.496598
Forearm,31,-0.721707,5.717855,7.223005
Forearm,32,-0.587388,5.330198,7.113291
Forearm,33,-0.476495,5.116257,7.094895
Forearm,34,-0.43022,5.057507,7.054085
Forearm,35,-0.322214,5.067102,7.033545
Forearm,36,-0.209682,5.149912,7.085906
Forearm,37,-0.031728,5.233633,7.005404
Forearm,38,0.262968,5.173759,6.993239
