sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,4.184844,9.475788,2.99993
Wrist,1,3.842246,9.56129,2.99445
Wrist,2,3.463192,9.605048,2.91156
Wrist,3,3.321578,9.520915,2.862064
Wrist,4,3.47798,9.476533,2.714267
Wrist,5,3.673433,9.411415,2.499735
Wrist,6,3.915825,9.412847,2.374439
Wrist,7,4.161077,9.38958,2.255819
Wrist,8,4.078581,9.279294,2.169705
Wrist,9,3.852334,9.180675,2.089036
Wrist,10,3.574729,9.123843,2.067726
Wrist,11,3.380027,9.071389,2.006574
Wrist,12,3.26278,8.947355,1.901535
Wrist,13,3.131135,8.797672,1.703535
Wrist,14,2.965362,8.578226,1.5242
Wrist,15,2.847455,8.404035,1.339558
Wrist,16,2.742925,8.356192,1.246388
Wrist,17,2.857886,8.42777,1.166171
Wrist,18,3.10403,8.657063,1.203831
Wrist,19,3.204763,8.909161,1.187435
Wrist,20,3.316896,9.052824,1.23197
Wrist,21,3.554051,9.210134,1.426396
Wrist,22,3.63882,9.399797,1.634426
Wrist,23,3.544821,9.54655,1.878919
Wrist,24,3.348852,9.684067,1.953712
Wrist,25,3.159487,9.624031,2.005916
Wrist,26,2.970555,9.387819,2.097659
Wrist,27,2.690466,8.855944,2.05469
Wrist,28,2.491803,8.390873,1.966957
Wrist,29,2.298595,8.315716,1.88182
Wrist,30,2.355283,8.342381,1.849432
Wrist,31,2.461107,8.493975,1.858771
Wrist,32,2.578534,8.851888,1.938292
Wrist,33,2.653331,9.154502,2.078482
Wrist,34,2.650499,9.283235,2.156741
Wrist,35,2.889329,9.316187,2.332806
Wrist,36,3.326767,9.269811,2.578396
Wrist,37,3.359074,9.046919,2.95959
Wrist,38,2.890209,8.616714,3.229256
Wrist,39,2.433583,8.185143,3.335643
Wrist,40,2.151735,8.032918,3.58505
Wrist,41,1.910215,8.285682,3.890239
Wrist,42,1.713008,8.894096,4.139177
Wrist,43,1.558327,9.858728,4.23369
Wrist,44,1.387785,11.040004,4.375806
Wrist,45,1.40229,11.531188,4.302978
Wrist,46,1.509189,11.558573,4.178492
Wrist,47,1.53292,11.296229,3.984771
Wrist,48,1.567736,11.05632,3.789698
Wrist,49,1.487497,10.915027,3.768837
Wrist,50,1.649773,10.844576,3.756543
Wrist,51,1.664615,10.930446,3.847121
Wrist,52,1.464187,11.217145,3.857037
Wrist,53,1.17473,11.37,3.909311
Wrist,54,0.895138,11.536697,3.906071
Wrist,55,0.756108,11.678398,3.895834
Wrist,56,0.657311,11.798953,3.871328
Wrist,57,0.603526,11.934792,3.882603
Wrist,58,0.669391,11.998863,4.047983
Wrist,59,0.71934,12.385909,4.106605
Wrist,60,0.9474,12.224839,4.095328
Wrist,61,1.4396,12.035182,4.171197
Wrist,62,1.412695,12.053512,4.121746
Wrist,63,1.588903,11.652793,4.168928
Wrist,64,1.601662,11.411888,4.064228
Wrist,65,1.521644,10.726445,3.890312
Wrist,66,1.45735,9.968895,3.707462
Wrist,67,1.241523,9.336596,3.535376
Wrist,68,0.869529,9.0918,3.412793
Wrist,69,0.404709,8.997055,3.365484
Wrist,70,0.13234,8.89844,3.195714
Wrist,71,-0.125205,8.988729,3.057556
Wrist,72,-0.219404,9.021548,2.954636
Wrist,73,-0.213465,9.227914,2.967911
Wrist,74,-0.248221,9.381455,2.901327
Wrist,75,-0.135978,9.621238,2.979149
Wrist,76,0.046928,9.779134,3.094568
Wrist,77,0.13063,9.748743,3.308194
Wrist,78,0.214839,9.645234,3.429494
Wrist,79,0.292333,9.521689,3.602733
Wrist,80,0.257212,9.364908,3.741049
Wrist,81,0.321131,9.2661,3.928612
Wrist,82,0.337911,9.220779,4.039846
Wrist,83,0.305537,9.209459,4.100468
Wrist,84,0.330919,9.174707,4.073175
Wrist,85,0.377596,9.228181,4.063983
Wrist,86,0.413935,9.239452,3.946756
Wrist,87,0.506867,9.239801,3.818854
Wrist,88,0.508962,9.329502,3.727459
Wrist,89,0.496648,9.432437,3.577458
Wrist,90,0.447764,9.567486,3.516335
Wrist,91,0.378311,9.550291,3.491565
Wrist,92,0.304285,9.555392,3.465803
Wrist,93,0.299052,9.578518,3.462697
Wrist,94,0.293212,9.579528,3.489136
Wrist,95,0.327492,9.515621,3.536361
Wrist,96,0.344105,9.500339,3.599908
Wrist,97,0.376795,9.414521,3.675347
Wrist,98,0.42804,9.379913,3.725687
Wrist,99,0.430495,9.298858,3.712831
Wrist,100,0.424363,9.220601,3.72167
Wrist,101,0.474092,9.20912,3.740444
Wrist,102,0.460901,9.256303,3.732386
Wrist,103,0.425648,9.319047,3.689345
Wrist,104,0.418564,9.286219,3.637503
Wrist,105,0.433067,9.33937,3.608415
Wrist,106,0.36963,9.433665,3.626583
Wrist,107,0.374325,9.454915,3.571078
Wrist,108,0.32389,9.443905,3.553691
Wrist,109,0.306274,9.470891,3.569777
Wrist,110,0.375315,9.454444,3.515711
Wrist,111,0.346469,9.505953,3.553854
Wrist,112,0.360676,9.434972,3.567727
Wrist,113,0.384917,9.395284,3.609374
Wrist,114,0.395864,9.36778,3.595266
Wrist,115,0.379407,9.369967,3.647332
Wrist,116,0.400061,9.374208,3.659782
Wrist,117,0.334808,9.42123,3.743248
Wrist,118,0.337122,9.374904,3.778218
Wrist,119,0.361114,9.401623,3.760442
Wrist,120,0.379287,9.351974,3.74667
Wrist,121,0.364562,9.264199,3.69967
Wrist,122,0.349706,9.289788,3.719054
Wrist,123,0.326354,9.305034,3.684748
Wrist,124,0.332606,9.324611,3.633944
Wrist,125,0.329194,9.32484,3.633668
Wrist,126,0.329135,9.367604,3.579705
Wrist,127,0.370065,9.380187,3.594345
