sensor,sample_index,Acc_X,Acc_Y,Acc_Z
Wrist,0,2.220815,10.025002,0.523259
Wrist,1,2.111817,9.918318,0.465937
Wrist,2,2.015735,9.845659,0.52353
Wrist,3,1.977641,9.789661,0.492396
Wrist,4,1.937976,9.919614,0.536674
Wrist,5,1.91522,9.991983,0.581726
Wrist,6,1.903164,10.088146,0.558007
Wrist,7,1.823444,9.998148,0.582721
Wrist,8,1.769889,9.967542,0.576068
Wrist,9,1.754927,9.751706,0.536475
Wrist,10,1.799658,9.636736,0.470155
Wrist,11,1.799613,9.673423,0.526207
Wrist,12,1.75311,9.749645,0.575619
Wrist,13,1.763512,9.863308,0.625515
Wrist,14,1.704427,10.019992,0.680287
Wrist,15,1.760207,10.126383,0.718541
Wrist,16,1.746415,10.211522,0.794609
Wrist,17,1.730089,10.212941,0.815203
Wrist,18,1.773135,10.218404,0.860311
Wrist,19,1.864005,10.183262,0.913213
Wrist,20,1.894267,10.119658,0.947735
Wrist,21,1.927609,9.889403,0.994341
Wrist,22,1.924387,9.692203,0.982066
Wrist,23,1.957618,9.567665,0.963277
Wrist,24,1.87858,9.511834,1.04854
Wrist,25,1.866365,9.519983,1.058858
Wrist,26,1.849467,9.465194,1.086204
Wrist,27,1.832527,9.502642,1.148593
Wrist,28,1.774075,9.6451,1.179894
Wrist,29,1.794658,9.755895,1.229486
Wrist,30,1.701465,9.859766,1.242567
Wrist,31,1.661719,9.844318,1.24208
Wrist,32,1.671606,9.751794,1.194519
Wrist,33,1.738623,9.769465,1.103704
Wrist,34,1.89318,9.766112,1.064431
Wrist,35,2.118666,9.889318,0.930081
Wrist,36,2.427381,10.13493,0.833797
Wrist,37,2.881956,10.629218,0.825025
Wrist,38,3.386411,11.353515,0.759224
Wrist,39,3.89936,11.898271,0.741442
Wrist,40,4.361881,11.915675,0.599408
Wrist,41,4.60841,11.799081,0.491904
Wrist,42,4.735214,11.506135,0.501167
Wrist,43,4.758708,11.295125,0.511567
Wrist,44,4.914319,11.128818,0.560009
Wrist,45,4.946267,11.217506,0.60026
Wrist,46,4.801541,11.347803,0.781068
Wrist,47,4.609564,11.612279,0.936061
Wrist,48,4.456246,11.835926,1.028886
Wrist,49,4.276755,11.978516,1.143848
Wrist,50,4.206254,12.018038,1.23641
Wrist,51,4.077051,11.751196,1.265503
Wrist,52,3.899175,11.18596,1.203528
Wrist,53,3.81512,11.053149,1.316089
Wrist,54,3.472534,10.967533,1.621951
Wrist,55,3.287224,10.219403,1.580207
Wrist,56,3.275354,9.29818,1.390981
Wrist,57,3.466635,8.401507,1.251412
Wrist,58,3.671119,7.562106,1.075843
Wrist,59,3.886439,7.042859,0.937977
Wrist,60,3.972219,6.977508,0.832863
Wrist,61,3.932473,7.041253,1.001661
Wrist,62,3.990484,7.374733,1.144984
Wrist,63,3.920563,7.8724,1.309726
Wrist,64,3.783981,8.306088,1.377356
Wrist,65,3.665336,8.721723,1.612978
Wrist,66,3.581014,8.578352,1.784331
Wrist,67,3.54706,7.921719,1.801204
Wrist,68,3.557047,7.195789,1.741601
Wrist,69,3.589864,6.298232,1.671987
Wrist,70,3.868592,5.628204,1.585766
Wrist,71,4.135481,5.111277,1.498771
Wrist,72,4.372211,4.576715,1.591273
Wrist,73,4.523141,4.436762,1.728943
Wrist,74,4.37778,4.33329,1.753983
Wrist,75,3.899602,4.480887,2.031476
Wrist,76,3.663709,5.544534,2.249743
Wrist,77,3.204833,7.418553,2.710588
Wrist,78,2.705927,8.741218,3.040693
Wrist,79,2.363797,9.191191,2.978885
Wrist,80,1.87682,9.106522,2.851557
Wrist,81,1.408446,8.918222,2.784781
Wrist,82,1.005562,8.728194,2.676533
Wrist,83,0.881359,8.360549,2.555561
Wrist,84,0.939443,8.295801,2.521592
Wrist,85,0.96931,8.513754,2.669659
Wrist,86,0.898441,8.700409,2.673608
Wrist,87,0.51062,8.674219,2.595373
Wrist,88,-0.018283,8.635075,2.734159
Wrist,89,-0.380798,9.193829,2.901732
Wrist,90,-0.691757,9.611243,3.114998
Wrist,91,-0.802597,9.610857,3.010369
Wrist,92,-0.81143,9.831313,3.080078
